Voltage U1	Corriente IA
7,00	0,34
7,03	0,35
7,05	0,35
7,08	0,36
7,10	0,34
7,13	0,35
7,15	0,34
7,17	0,35
7,20	0,34
7,22	0,34
7,25	0,32
7,27	0,34
7,30	0,33
7,32	0,34
7,35	0,34
7,37	0,35
7,39	0,37
7,42	0,38
7,44	0,38
7,47	0,39
7,49	0,40
7,52	0,40
7,54	0,40
7,57	0,39
7,59	0,40
7,61	0,40
7,64	0,40
7,66	0,39
7,69	0,40
7,71	0,40
7,74	0,41
7,76	0,41
7,78	0,41
7,81	0,40
7,83	0,40
7,86	0,39
7,88	0,38
7,91	0,39
7,93	0,37
7,96	0,39
7,98	0,39
8,00	0,42
8,03	0,42
8,05	0,44
8,08	0,42
8,10	0,46
8,13	0,44
8,15	0,46
8,18	0,42
8,20	0,46
8,22	0,44
8,25	0,46
8,27	0,43
8,30	0,45
8,32	0,44
8,35	0,45
8,37	0,43
8,40	0,45
8,42	0,44
8,44	0,45
8,47	0,44
8,49	0,45
8,52	0,45
8,54	0,45
8,57	0,46
8,59	0,46
8,62	0,48
8,64	0,48
8,66	0,49
8,69	0,48
8,71	0,51
8,74	0,49
8,76	0,52
8,79	0,49
8,81	0,52
8,84	0,50
8,86	0,52
8,88	0,49
8,91	0,52
8,93	0,49
8,96	0,52
8,98	0,50
9,01	0,53
9,03	0,51
9,05	0,53
9,08	0,50
9,10	0,54
9,13	0,50
9,15	0,52
9,18	0,49
9,20	0,51
9,23	0,52
9,25	0,53
9,27	0,51
9,30	0,53
9,32	0,54
9,35	0,55
9,37	0,56
9,40	0,56
9,42	0,58
9,45	0,58
9,47	0,59
9,49	0,57
9,52	0,58
9,54	0,57
9,57	0,58
9,59	0,57
9,62	0,59
9,64	0,59
9,67	0,59
9,69	0,59
9,71	0,59
9,74	0,60
9,76	0,59
9,79	0,59
9,81	0,60
9,84	0,60
9,86	0,60
9,89	0,61
9,91	0,61
9,93	0,64
9,96	0,65
9,98	0,64
10,01	0,65
10,03	0,66
10,06	0,66
10,08	0,66
10,10	0,65
10,13	0,65
10,15	0,65
10,18	0,65
10,20	0,65
10,23	0,65
10,25	0,65
10,28	0,65
10,30	0,64
10,32	0,65
10,35	0,66
10,37	0,65
10,40	0,65
10,42	0,65
10,45	0,67
10,47	0,66
10,50	0,66
10,52	0,66
10,54	0,69
10,57	0,68
10,59	0,69
10,62	0,69
10,64	0,71
10,67	0,70
10,69	0,71
10,72	0,70
10,74	0,72
10,76	0,71
10,79	0,72
10,81	0,71
10,84	0,73
10,86	0,72
10,89	0,72
10,91	0,72
10,94	0,73
10,96	0,72
10,98	0,72
11,01	0,72
11,03	0,73
11,06	0,73
11,08	0,73
11,11	0,74
11,13	0,75
11,15	0,77
11,18	0,76
11,20	0,77
11,23	0,76
11,25	0,79
11,28	0,78
11,30	0,78
11,33	0,77
11,35	0,78
11,37	0,78
11,40	0,79
11,42	0,78
11,45	0,80
11,47	0,80
11,50	0,80
11,52	0,81
11,55	0,81
11,57	0,82
11,59	0,80
11,62	0,81
11,64	0,81
11,67	0,82
11,69	0,79
11,72	0,81
11,74	0,80
11,77	0,84
11,79	0,82
11,81	0,84
11,84	0,83
11,86	0,85
11,89	0,85
11,91	0,87
11,94	0,86
11,96	0,88
11,99	0,88
12,01	0,89
12,03	0,89
12,06	0,89
12,08	0,90
12,11	0,89
12,13	0,91
12,16	0,90
12,18	0,92
12,21	0,90
12,23	0,93
12,25	0,92
12,28	0,94
12,30	0,91
12,33	0,94
12,35	0,92
12,38	0,98
12,40	0,95
12,42	0,98
12,45	0,95
12,47	1,00
12,50	0,97
12,52	1,01
12,55	0,96
12,57	1,01
12,60	0,98
12,62	1,02
12,64	0,98
12,67	1,02
12,69	0,99
12,72	1,03
12,74	0,99
12,77	1,03
12,79	1,00
12,82	1,03
12,84	0,99
12,86	1,02
12,89	1,00
12,91	1,02
12,94	1,01
12,96	1,03
12,99	1,03
13,01	1,05
13,04	1,06
13,06	1,06
13,08	1,08
13,11	1,07
13,13	1,08
13,16	1,07
13,18	1,10
13,21	1,09
13,23	1,10
13,26	1,08
13,28	1,10
13,30	1,09
13,33	1,09
13,35	1,08
13,38	1,10
13,40	1,09
13,43	1,09
13,45	1,09
13,47	1,10
13,50	1,10
13,52	1,09
13,55	1,08
13,57	1,09
13,60	1,09
13,62	1,09
13,65	1,09
13,67	1,09
13,69	1,11
13,72	1,11
13,74	1,11
13,77	1,12
13,79	1,12
13,82	1,12
13,84	1,12
13,87	1,11
13,89	1,11
13,91	1,12
13,94	1,12
13,96	1,12
13,99	1,11
14,01	1,12
14,04	1,10
14,06	1,11
14,09	1,10
14,11	1,11
14,13	1,09
14,16	1,10
14,18	1,10
14,21	1,12
14,23	1,10
14,26	1,11
14,28	1,10
14,31	1,13
14,33	1,13
14,35	1,14
14,38	1,13
14,40	1,15
14,43	1,13
14,45	1,14
14,48	1,13
14,50	1,13
14,52	1,12
14,55	1,13
14,57	1,12
14,60	1,13
14,62	1,13
14,65	1,13
14,67	1,13
14,70	1,12
14,72	1,13
14,74	1,13
14,77	1,12
14,79	1,13
14,82	1,14
14,84	1,13
14,87	1,13
14,89	1,13
14,92	1,16
14,94	1,15
14,96	1,16
14,99	1,16
15,01	1,18
15,04	1,18
15,06	1,19
15,09	1,16
15,11	1,18
15,14	1,18
15,16	1,18
15,18	1,17
15,21	1,18
15,23	1,18
15,26	1,19
15,28	1,20
15,31	1,20
15,33	1,21
15,36	1,20
15,38	1,20
15,40	1,20
15,43	1,20
15,45	1,19
15,48	1,19
15,50	1,19
15,53	1,21
15,55	1,21
15,57	1,22
15,60	1,22
15,62	1,23
15,65	1,24
15,67	1,24
15,70	1,24
15,72	1,24
15,75	1,26
15,77	1,25
15,79	1,27
15,82	1,26
15,84	1,28
15,87	1,27
15,89	1,29
15,92	1,28
15,94	1,31
15,97	1,27
15,99	1,30
16,01	1,29
16,04	1,32
16,06	1,29
16,09	1,33
16,11	1,31
16,14	1,37
16,16	1,34
16,19	1,37
16,21	1,35
16,23	1,40
16,26	1,37
16,28	1,41
16,31	1,37
16,33	1,43
16,36	1,39
16,38	1,45
16,41	1,41
16,43	1,47
16,45	1,43
16,48	1,48
16,50	1,45
16,53	1,49
16,55	1,48
16,58	1,50
16,60	1,50
16,63	1,53
16,65	1,52
16,67	1,55
16,70	1,56
16,72	1,57
16,75	1,62
16,77	1,62
16,80	1,64
16,82	1,65
16,84	1,69
16,87	1,70
16,89	1,72
16,92	1,72
16,94	1,74
16,97	1,75
16,99	1,76
17,02	1,75
17,04	1,77
17,06	1,77
17,09	1,79
17,11	1,79
17,14	1,81
17,16	1,81
17,19	1,82
17,21	1,82
17,24	1,83
17,26	1,83
17,28	1,82
17,31	1,83
17,33	1,84
17,36	1,85
17,38	1,85
17,41	1,86
17,43	1,87
17,46	1,88
17,48	1,89
17,50	1,88
17,53	1,88
17,55	1,89
17,58	1,89
17,60	1,88
17,63	1,89
17,65	1,88
17,68	1,89
17,70	1,88
17,72	1,88
17,75	1,87
17,77	1,87
17,80	1,85
17,82	1,84
17,85	1,83
17,87	1,83
17,89	1,81
17,92	1,81
17,94	1,80
17,97	1,82
17,99	1,81
18,02	1,81
18,04	1,80
18,07	1,82
18,09	1,80
18,11	1,81
18,14	1,80
18,16	1,80
18,19	1,79
18,21	1,79
18,24	1,77
18,26	1,78
18,29	1,77
18,31	1,76
18,33	1,75
18,36	1,75
18,38	1,74
18,41	1,72
18,43	1,72
18,46	1,71
18,48	1,71
18,51	1,69
18,53	1,70
18,55	1,69
18,58	1,70
18,60	1,69
18,63	1,70
18,65	1,69
18,68	1,72
18,70	1,71
18,73	1,71
18,75	1,71
18,77	1,72
18,80	1,71
18,82	1,70
18,85	1,68
18,87	1,68
18,90	1,67
18,92	1,68
18,94	1,68
18,97	1,68
18,99	1,69
19,02	1,68
19,04	1,69
19,07	1,69
19,09	1,68
19,12	1,66
19,14	1,67
19,16	1,66
19,19	1,66
19,21	1,65
19,24	1,64
19,26	1,65
19,29	1,67
19,31	1,67
19,34	1,66
19,36	1,68
19,38	1,67
19,41	1,69
19,43	1,67
19,46	1,68
19,48	1,66
19,51	1,69
19,53	1,66
19,56	1,69
19,58	1,66
19,60	1,69
19,63	1,67
19,65	1,70
19,68	1,67
19,70	1,70
19,73	1,66
19,75	1,70
19,78	1,67
19,80	1,70
19,82	1,67
19,85	1,71
19,87	1,68
19,90	1,75
19,92	1,71
19,95	1,75
19,97	1,72
19,99	1,78
20,02	1,74
20,04	1,79
20,07	1,74
20,09	1,79
20,12	1,75
20,14	1,81
20,17	1,79
20,19	1,82
20,21	1,81
20,24	1,83
20,26	1,82
20,29	1,84
20,31	1,83
20,34	1,83
20,36	1,84
20,39	1,84
20,41	1,86
20,43	1,85
20,46	1,87
20,48	1,88
20,51	1,91
20,53	1,92
20,56	1,93
20,58	1,93
20,61	1,96
20,63	1,97
20,65	1,98
20,68	1,97
20,70	1,99
20,73	2,00
20,75	2,00
20,78	2,00
20,80	2,02
20,83	2,03
20,85	2,05
20,87	2,07
20,90	2,08
20,92	2,10
20,95	2,10
20,97	2,11
21,00	2,12
21,02	2,13
21,05	2,14
21,07	2,15
21,09	2,18
21,12	2,21
21,14	2,24
21,17	2,25
21,19	2,28
21,22	2,31
21,24	2,34
21,26	2,35
21,29	2,38
21,31	2,40
21,34	2,42
21,36	2,43
21,39	2,45
21,41	2,48
21,44	2,51
21,46	2,52
21,48	2,55
21,51	2,58
21,53	2,62
21,56	2,62
21,58	2,65
21,61	2,67
21,63	2,69
21,66	2,71
21,68	2,73
21,70	2,75
21,73	2,78
21,75	2,79
21,78	2,81
21,80	2,83
21,83	2,86
21,85	2,87
21,88	2,88
21,90	2,90
21,92	2,91
21,95	2,92
21,97	2,92
22,00	2,92
22,02	2,93
22,05	2,93
22,07	2,92
22,10	2,93
22,12	2,92
22,14	2,93
22,17	2,91
22,19	2,91
22,22	2,91
22,24	2,91
22,27	2,89
22,29	2,89
22,31	2,90
22,34	2,89
22,36	2,87
22,39	2,86
22,41	2,84
22,44	2,85
22,46	2,83
22,49	2,79
22,51	2,79
22,53	2,78
22,56	2,77
22,58	2,76
22,61	2,74
22,63	2,73
22,66	2,71
22,68	2,71
22,71	2,68
22,73	2,68
22,75	2,66
22,78	2,64
22,80	2,62
22,83	2,62
22,85	2,59
22,88	2,59
22,90	2,56
22,93	2,56
22,95	2,54
22,97	2,55
23,00	2,51
23,02	2,52
23,05	2,51
23,07	2,53
23,10	2,49
23,12	2,51
23,15	2,48
23,17	2,50
23,19	2,46
23,22	2,48
23,24	2,44
23,27	2,47
23,29	2,42
23,32	2,45
23,34	2,41
23,36	2,44
23,39	2,39
23,41	2,43
23,44	2,38
23,46	2,41
23,49	2,36
23,51	2,40
23,54	2,35
23,56	2,39
23,58	2,35
23,61	2,38
23,63	2,35
23,66	2,41
23,68	2,36
23,71	2,39
23,73	2,36
23,76	2,40
23,78	2,37
23,80	2,40
23,83	2,37
23,85	2,39
23,88	2,38
23,90	2,40
23,93	2,39
23,95	2,40
23,98	2,38
24,00	2,39
24,02	2,41
24,05	2,41
24,07	2,41
24,10	2,40
24,12	2,41
24,15	2,41
24,17	2,41
24,20	2,40
24,22	2,40
24,24	2,41
24,27	2,44
24,29	2,44
24,32	2,45
24,34	2,46
24,37	2,49
24,39	2,48
24,42	2,49
24,44	2,47
24,46	2,49
24,49	2,49
24,51	2,49
24,54	2,49
24,56	2,51
24,59	2,51
24,61	2,53
24,63	2,53
24,66	2,55
24,68	2,55
24,71	2,55
24,73	2,55
24,76	2,57
24,78	2,57
24,81	2,57
24,83	2,57
24,85	2,59
24,88	2,62
24,90	2,63
24,93	2,63
24,95	2,65
24,98	2,67
25,00	2,68
25,03	2,69
25,05	2,69
25,07	2,70
25,10	2,72
25,12	2,73
25,15	2,74
25,17	2,75
25,20	2,77
25,22	2,78
25,25	2,80
25,27	2,81
25,29	2,83
25,32	2,82
25,34	2,83
25,37	2,85
25,39	2,85
25,42	2,86
25,44	2,87
25,47	2,89
25,49	2,93
25,51	2,95
25,54	2,97
25,56	3,01
25,59	3,04
25,61	3,06
25,64	3,08
25,66	3,10
25,68	3,12
25,71	3,15
25,73	3,16
25,76	3,18
25,78	3,21
25,81	3,24
25,83	3,26
25,86	3,30
25,88	3,33
25,90	3,37
25,93	3,38
25,95	3,42
25,98	3,45
26,00	3,49
26,03	3,51
26,05	3,55
26,08	3,58
26,10	3,63
26,12	3,66
26,15	3,71
26,17	3,75
26,20	3,82
26,22	3,85
26,25	3,88
26,27	3,92
26,30	3,97
26,32	4,00
26,34	4,04
26,37	4,04
26,39	4,11
26,42	4,13
26,44	4,18
26,47	4,19
26,49	4,25
26,52	4,24
26,54	4,29
26,56	4,27
26,59	4,32
26,61	4,30
26,64	4,35
26,66	4,32
26,69	4,38
26,71	4,36
26,73	4,41
26,76	4,37
26,78	4,42
26,81	4,38
26,83	4,42
26,86	4,38
26,88	4,42
26,91	4,37
26,93	4,41
26,95	4,35
26,98	4,38
27,00	4,31
27,03	4,33
27,05	4,26
27,08	4,29
27,10	4,23
27,13	4,25
27,15	4,18
27,17	4,21
27,20	4,14
27,22	4,17
27,25	4,09
27,27	4,10
27,30	4,04
27,32	4,05
27,35	3,98
27,37	3,99
27,39	3,93
27,42	3,95
27,44	3,89
27,47	3,88
27,49	3,85
27,52	3,85
27,54	3,80
27,57	3,79
27,59	3,76
27,61	3,76
27,64	3,73
27,66	3,70
27,69	3,69
27,71	3,67
27,74	3,65
27,76	3,62
27,78	3,60
27,81	3,59
27,83	3,58
27,86	3,54
27,88	3,53
27,91	3,52
27,93	3,52
27,96	3,50
27,98	3,49
28,00	3,47
28,03	3,49
28,05	3,47
28,08	3,46
28,10	3,45
28,13	3,46
28,15	3,45
28,18	3,44
28,20	3,42
28,22	3,42
28,25	3,41
28,27	3,41
28,30	3,39
28,32	3,40
28,35	3,39
28,37	3,39
28,40	3,38
28,42	3,39
28,44	3,38
28,47	3,37
28,49	3,36
28,52	3,36
28,54	3,35
28,57	3,35
28,59	3,34
28,62	3,35
28,64	3,38
28,66	3,38
28,69	3,38
28,71	3,38
28,74	3,40
28,76	3,40
28,79	3,40
28,81	3,39
28,84	3,40
28,86	3,40
28,88	3,41
28,91	3,41
28,93	3,41
28,96	3,41
28,98	3,42
29,01	3,42
29,03	3,44
29,05	3,44
29,08	3,43
29,10	3,43
29,13	3,44
29,15	3,44
29,18	3,45
29,20	3,45
29,23	3,47
29,25	3,50
29,27	3,51
29,30	3,51
29,32	3,53
29,35	3,55
29,37	3,56
29,40	3,56
29,42	3,56
29,45	3,57
29,47	3,59
29,49	3,60
29,52	3,59
29,54	3,60
29,57	3,61
29,59	3,62
29,62	3,63
29,64	3,64
29,67	3,65
29,69	3,66
29,71	3,68
29,74	3,69
29,76	3,70
29,79	3,70
29,81	3,72
29,84	3,73
29,86	3,78
29,89	3,78
29,91	3,81
29,93	3,82
29,96	3,87
29,98	3,86
30,01	3,89
30,03	3,88
30,06	3,93
30,08	3,91
30,10	3,97
30,13	3,95
30,15	4,00
30,18	3,99
30,20	4,04
30,23	4,03
30,25	4,08
30,28	4,06
30,30	4,10
30,32	4,09
30,35	4,15
30,37	4,14
30,40	4,19
30,42	4,19
30,45	4,27
30,47	4,29
30,50	4,37
30,52	4,36
30,54	4,44
30,57	4,45
30,59	4,53
30,62	4,52
30,64	4,60
30,67	4,60
30,69	4,69
30,72	4,69
30,74	4,78
30,76	4,80
30,79	4,89
30,81	4,90
30,84	5,00
30,86	5,01
30,89	5,10
30,91	5,11
30,94	5,20
30,96	5,22
30,98	5,31
31,01	5,33
31,03	5,41
31,06	5,45
31,08	5,54
31,11	5,57
31,13	5,64
31,15	5,68
31,18	5,75
31,20	5,78
31,23	5,83
31,25	5,86
31,28	5,90
31,30	5,94
31,33	5,96
31,35	5,99
31,37	6,03
31,40	6,06
31,42	6,07
31,45	6,09
31,47	6,11
31,50	6,11
31,52	6,11
31,55	6,12
31,57	6,12
31,59	6,11
31,62	6,08
31,64	6,07
31,67	6,06
31,69	6,05
31,72	6,02
31,74	6,00
31,77	5,97
31,79	5,98
31,81	5,95
31,84	5,92
31,86	5,89
31,89	5,87
31,91	5,82
31,94	5,79
31,96	5,73
31,99	5,71
32,01	5,66
32,03	5,63
32,06	5,57
32,08	5,54
32,11	5,49
32,13	5,45
32,16	5,40
32,18	5,37
32,20	5,33
32,23	5,29
32,25	5,26
32,28	5,22
32,30	5,19
32,33	5,14
32,35	5,11
32,38	5,06
32,40	5,06
32,42	5,01
32,45	4,99
32,47	4,95
32,50	4,94
32,52	4,91
32,55	4,89
32,57	4,84
32,60	4,83
32,62	4,73
32,64	4,71
32,67	4,67
32,69	4,66
32,72	4,63
32,74	4,62
32,77	4,59
32,79	4,66
32,82	4,63
32,84	4,62
32,86	4,60
32,89	4,60
32,91	4,58
32,94	4,57
32,96	4,55
32,99	4,54
33,01	4,55
33,04	4,53
33,06	4,51
33,08	4,51
33,11	4,51
33,13	4,50
33,16	4,50
33,18	4,48
33,21	4,48
33,23	4,48
33,26	4,48
33,28	4,47
33,30	4,47
33,33	4,47
33,35	4,46
33,38	4,46
33,40	4,45
33,43	4,46
33,45	4,44
33,47	4,45
33,50	4,44
33,52	4,46
33,55	4,44
33,57	4,47
33,60	4,44
33,62	4,49
33,65	4,47
33,67	4,50
33,69	4,48
33,72	4,53
33,74	4,49
33,77	4,54
33,79	4,50
33,82	4,55
33,84	4,51
33,87	4,55
33,89	4,52
33,91	4,57
33,94	4,53
33,96	4,58
33,99	4,54
34,01	4,60
34,04	4,56
34,06	4,61
34,09	4,57
34,11	4,63
34,13	4,59
34,16	4,64
34,18	4,61
34,21	4,67
34,23	4,66
34,26	4,71
34,28	4,67
34,31	4,72
34,33	4,71
34,35	4,76
34,38	4,73
34,40	4,78
34,43	4,76
34,45	4,82
34,48	4,80
34,50	4,84
34,52	4,82
34,55	4,87
34,57	4,85
34,60	4,90
34,62	4,89
34,65	4,93
34,67	4,91
34,70	4,95
34,72	4,96
34,74	4,99
34,77	4,99
34,79	5,02
34,82	5,03
34,84	5,07
34,87	5,08
34,89	5,11
34,92	5,13
34,94	5,17
34,96	5,20
34,99	5,22
35,01	5,25
35,04	5,29
35,06	5,32
35,09	5,35
35,11	5,39
35,14	5,43
35,16	5,48
35,18	5,51
35,21	5,55
35,23	5,58
35,26	5,62
35,28	5,64
35,31	5,69
35,33	5,73
35,36	5,78
35,38	5,82
35,40	5,89
35,43	5,95
35,45	6,03
35,48	6,08
35,50	6,14
35,53	6,20
35,55	6,28
35,57	6,33
35,60	6,41
35,62	6,47
35,65	6,55
35,67	6,62
35,70	6,72
35,72	6,77
35,75	6,86
35,77	6,92
35,79	7,00
35,82	7,06
35,84	7,13
35,87	7,18
35,89	7,25
35,92	7,31
35,94	7,38
35,97	7,44
35,99	7,50
36,01	7,56
36,04	7,62
36,06	7,69
36,09	7,73
36,11	7,78
36,14	7,82
36,16	7,89
36,19	7,91
36,21	7,94
36,23	7,95
36,26	7,99
36,28	7,98
36,31	8,00
36,33	7,98
36,36	8,00
36,38	7,99
36,41	8,00
36,43	7,98
36,45	7,98
36,48	7,95
36,50	7,94
36,53	7,91
36,55	7,89
36,58	7,85
36,60	7,81
36,62	7,77
36,65	7,74
36,67	7,69
36,70	7,64
36,72	7,59
36,75	7,56
36,77	7,53
36,80	7,47
36,82	7,43
36,84	7,39
36,87	7,34
36,89	7,29
36,92	7,23
36,94	7,18
36,97	7,11
36,99	7,07
37,02	6,99
37,04	6,96
37,06	6,89
37,09	6,86
37,11	6,78
37,14	6,78
37,16	6,69
37,19	6,70
37,21	6,59
37,24	6,59
37,26	6,51
37,28	6,51
37,31	6,44
37,33	6,44
37,36	6,36
37,38	6,40
37,41	6,30
37,43	6,32
37,46	6,24
37,48	6,25
37,50	6,16
37,53	6,19
37,55	6,10
37,58	6,13
37,60	6,05
37,63	6,07
37,65	5,99
37,68	6,02
37,70	5,94
37,72	5,97
37,75	5,90
37,77	5,94
37,80	5,88
37,82	5,89
37,85	5,83
37,87	5,86
37,89	5,81
37,92	5,83
37,94	5,78
37,97	5,80
37,99	5,78
38,02	5,80
38,04	5,76
38,07	5,78
38,09	5,76
38,11	5,78
38,14	5,75
38,16	5,76
38,19	5,73
38,21	5,75
38,24	5,72
38,26	5,73
38,29	5,71
38,31	5,72
38,33	5,71
38,36	5,73
38,38	5,72
38,41	5,73
38,43	5,71
38,46	5,72
38,48	5,72
38,51	5,72
38,53	5,71
38,55	5,71
38,58	5,72
38,60	5,75
38,63	5,75
38,65	5,76
38,68	5,78
38,70	5,79
38,73	5,80
38,75	5,81
38,77	5,81
38,80	5,82
38,82	5,84
38,85	5,84
38,87	5,85
38,90	5,85
38,92	5,87
38,94	5,88
38,97	5,90
38,99	5,90
39,02	5,92
39,04	5,91
39,07	5,93
39,09	5,94
39,12	5,96
39,14	5,97
39,16	5,99
39,19	5,99
39,21	6,03
39,24	6,04
39,26	6,06
39,29	6,07
39,31	6,10
39,34	6,12
39,36	6,15
39,38	6,17
39,41	6,20
39,43	6,23
39,46	6,25
39,48	6,27
39,51	6,29
39,53	6,31
39,56	6,33
39,58	6,35
39,60	6,37
39,63	6,39
39,65	6,40
39,68	6,42
39,70	6,45
39,73	6,49
39,75	6,50
39,78	6,55
39,80	6,58
39,82	6,63
39,85	6,66
39,87	6,70
39,90	6,72
39,92	6,78
39,95	6,80
39,97	6,85
39,99	6,89
40,02	6,96
40,04	7,01
40,07	7,08
40,09	7,12
40,12	7,20
40,14	7,24
40,17	7,30
40,19	7,34
40,21	7,41
40,24	7,47
40,26	7,55
40,29	7,61
40,31	7,70
40,34	7,77
40,36	7,86
40,39	7,94
40,41	8,02
40,43	8,10
40,46	8,18
40,48	8,24
40,51	8,33
40,53	8,42
40,56	8,51
40,58	8,57
40,61	8,68
40,63	8,76
40,65	8,89
40,68	8,95
40,70	9,07
40,73	9,12
40,75	9,23
40,78	9,27
40,80	9,38
40,83	9,39
40,85	9,51
40,87	9,52
40,90	9,63
40,92	9,64
40,95	9,74
40,97	9,72
41,00	9,83
41,02	9,81
41,05	9,91
41,07	9,87
41,09	9,95
41,12	9,92
41,14	10,02
41,17	9,97
41,19	10,03
41,22	9,98
41,24	10,04
41,26	9,98
41,29	10,02
41,31	9,92
41,34	9,95
41,36	9,87
41,39	9,89
41,41	9,81
41,44	9,84
41,46	9,76
41,48	9,77
41,51	9,69
41,53	9,69
41,56	9,60
41,58	9,57
41,61	9,48
41,63	9,45
41,66	9,37
41,68	9,33
41,70	9,25
41,73	9,22
41,75	9,16
41,78	9,12
41,80	9,05
41,83	9,01
41,85	8,95
41,88	8,89
41,90	8,82
41,92	8,75
41,95	8,69
41,97	8,63
42,00	8,57
42,02	8,51
42,05	8,46
42,07	8,40
42,10	8,35
42,12	8,29
42,14	8,26
42,17	8,19
42,19	8,13
42,22	8,07
42,24	8,03
42,27	7,98
42,29	7,93
42,31	7,88
42,34	7,86
42,36	7,84
42,39	7,82
42,41	7,78
42,44	7,75
42,46	7,72
42,49	7,70
42,51	7,65
42,53	7,61
42,56	7,58
42,58	7,55
42,61	7,52
