Voltage U1	Corriente IA
7,00	0,30
7,03	0,30
7,05	0,29
7,08	0,29
7,10	0,28
7,13	0,29
7,15	0,28
7,17	0,28
7,20	0,28
7,22	0,28
7,25	0,28
7,27	0,29
7,30	0,28
7,32	0,29
7,35	0,28
7,37	0,29
7,39	0,28
7,42	0,30
7,44	0,28
7,47	0,29
7,49	0,28
7,52	0,32
7,54	0,31
7,57	0,32
7,59	0,32
7,61	0,34
7,64	0,34
7,66	0,34
7,69	0,33
7,71	0,34
7,74	0,32
7,76	0,33
7,78	0,32
7,81	0,33
7,83	0,33
7,86	0,33
7,88	0,33
7,91	0,35
7,93	0,34
7,96	0,34
7,98	0,34
8,00	0,34
8,03	0,34
8,05	0,33
8,08	0,33
8,10	0,34
8,13	0,36
8,15	0,36
8,18	0,36
8,20	0,36
8,22	0,37
8,25	0,38
8,27	0,38
8,30	0,37
8,32	0,37
8,35	0,37
8,37	0,38
8,40	0,37
8,42	0,37
8,44	0,37
8,47	0,38
8,49	0,39
8,52	0,39
8,54	0,39
8,57	0,38
8,59	0,38
8,62	0,38
8,64	0,38
8,66	0,38
8,69	0,38
8,71	0,39
8,74	0,40
8,76	0,40
8,79	0,39
8,81	0,40
8,84	0,41
8,86	0,41
8,88	0,40
8,91	0,40
8,93	0,41
8,96	0,42
8,98	0,42
9,01	0,42
9,03	0,42
9,05	0,43
9,08	0,42
9,10	0,43
9,13	0,42
9,15	0,43
9,18	0,41
9,20	0,42
9,23	0,41
9,25	0,43
9,27	0,41
9,30	0,42
9,32	0,41
9,35	0,44
9,37	0,43
9,40	0,44
9,42	0,44
9,45	0,46
9,47	0,45
9,49	0,46
9,52	0,44
9,54	0,45
9,57	0,45
9,59	0,45
9,62	0,45
9,64	0,45
9,67	0,45
9,69	0,45
9,71	0,46
9,74	0,46
9,76	0,46
9,79	0,45
9,81	0,46
9,84	0,46
9,86	0,45
9,89	0,44
9,91	0,45
9,93	0,45
9,96	0,48
9,98	0,47
10,01	0,47
10,03	0,48
10,06	0,50
10,08	0,49
10,10	0,49
10,13	0,49
10,15	0,50
10,18	0,50
10,20	0,51
10,23	0,49
10,25	0,51
10,28	0,51
10,30	0,50
10,32	0,50
10,35	0,50
10,37	0,50
10,40	0,49
10,42	0,49
10,45	0,50
10,47	0,50
10,50	0,50
10,52	0,50
10,54	0,51
10,57	0,52
10,59	0,52
10,62	0,51
10,64	0,52
10,67	0,53
10,69	0,53
10,72	0,54
10,74	0,55
10,76	0,56
10,79	0,57
10,81	0,56
10,84	0,55
10,86	0,56
10,89	0,56
10,91	0,56
10,94	0,56
10,96	0,57
10,98	0,58
11,01	0,57
11,03	0,57
11,06	0,57
11,08	0,58
11,11	0,56
11,13	0,56
11,15	0,56
11,18	0,58
11,20	0,58
11,23	0,58
11,25	0,58
11,28	0,61
11,30	0,62
11,33	0,62
11,35	0,63
11,37	0,63
11,40	0,64
11,42	0,64
11,45	0,63
11,47	0,64
11,50	0,64
11,52	0,64
11,55	0,65
11,57	0,64
11,59	0,64
11,62	0,65
11,64	0,64
11,67	0,65
11,69	0,64
11,72	0,64
11,74	0,63
11,77	0,66
11,79	0,63
11,81	0,65
11,84	0,63
11,86	0,66
11,89	0,66
11,91	0,68
11,94	0,66
11,96	0,68
11,99	0,68
12,01	0,70
12,03	0,69
12,06	0,69
12,08	0,68
12,11	0,70
12,13	0,69
12,16	0,69
12,18	0,69
12,21	0,69
12,23	0,69
12,25	0,70
12,28	0,70
12,30	0,69
12,33	0,69
12,35	0,68
12,38	0,70
12,40	0,68
12,42	0,70
12,45	0,68
12,47	0,71
12,50	0,72
12,52	0,74
12,55	0,72
12,57	0,74
12,60	0,73
12,62	0,75
12,64	0,72
12,67	0,73
12,69	0,71
12,72	0,73
12,74	0,70
12,77	0,73
12,79	0,70
12,82	0,73
12,84	0,70
12,86	0,74
12,89	0,70
12,91	0,73
12,94	0,68
12,96	0,72
12,99	0,68
13,01	0,71
13,04	0,66
13,06	0,70
13,08	0,67
13,11	0,73
13,13	0,68
13,16	0,73
13,18	0,70
13,21	0,75
13,23	0,72
13,26	0,75
13,28	0,71
13,30	0,75
13,33	0,71
13,35	0,74
13,38	0,71
13,40	0,72
13,43	0,70
13,45	0,72
13,47	0,70
13,50	0,72
13,52	0,71
13,55	0,71
13,57	0,71
13,60	0,71
13,62	0,72
13,65	0,71
13,67	0,71
13,69	0,71
13,72	0,74
13,74	0,74
13,77	0,74
13,79	0,74
13,82	0,75
13,84	0,76
13,87	0,76
13,89	0,74
13,91	0,76
13,94	0,75
13,96	0,76
13,99	0,75
14,01	0,76
14,04	0,75
14,06	0,75
14,09	0,74
14,11	0,75
14,13	0,75
14,16	0,74
14,18	0,73
14,21	0,74
14,23	0,73
14,26	0,73
14,28	0,73
14,31	0,74
14,33	0,75
14,35	0,76
14,38	0,76
14,40	0,77
14,43	0,79
14,45	0,79
14,48	0,78
14,50	0,79
14,52	0,79
14,55	0,80
14,57	0,80
14,60	0,80
14,62	0,80
14,65	0,80
14,67	0,80
14,70	0,80
14,72	0,81
14,74	0,81
14,77	0,80
14,79	0,81
14,82	0,82
14,84	0,81
14,87	0,81
14,89	0,81
14,92	0,82
14,94	0,83
14,96	0,83
14,99	0,84
15,01	0,86
15,04	0,88
15,06	0,88
15,09	0,88
15,11	0,88
15,14	0,90
15,16	0,90
15,18	0,91
15,21	0,89
15,23	0,92
15,26	0,91
15,28	0,93
15,31	0,90
15,33	0,93
15,36	0,91
15,38	0,92
15,40	0,91
15,43	0,93
15,45	0,92
15,48	0,93
15,50	0,92
15,53	0,93
15,55	0,94
15,57	0,95
15,60	0,95
15,62	0,96
15,65	0,99
15,67	0,99
15,70	0,99
15,72	1,00
15,75	1,02
15,77	1,01
15,79	1,02
15,82	1,00
15,84	1,02
15,87	1,01
15,89	1,04
15,92	1,02
15,94	1,05
15,97	1,04
15,99	1,07
16,01	1,05
16,04	1,08
16,06	1,06
16,09	1,08
16,11	1,05
16,14	1,10
16,16	1,07
16,19	1,10
16,21	1,07
16,23	1,11
16,26	1,11
16,28	1,14
16,31	1,10
16,33	1,14
16,36	1,12
16,38	1,16
16,41	1,13
16,43	1,16
16,45	1,14
16,48	1,19
16,50	1,16
16,53	1,19
16,55	1,16
16,58	1,20
16,60	1,17
16,63	1,21
16,65	1,18
16,67	1,21
16,70	1,17
16,72	1,21
16,75	1,18
16,77	1,21
16,80	1,18
16,82	1,21
16,84	1,19
16,87	1,24
16,89	1,21
16,92	1,23
16,94	1,22
16,97	1,25
16,99	1,23
17,02	1,24
17,04	1,20
17,06	1,22
17,09	1,21
17,11	1,21
17,14	1,19
17,16	1,20
17,19	1,20
17,21	1,21
17,24	1,21
17,26	1,22
17,28	1,22
17,31	1,21
17,33	1,20
17,36	1,20
17,38	1,19
17,41	1,17
17,43	1,16
17,46	1,15
17,48	1,18
17,50	1,17
17,53	1,18
17,55	1,17
17,58	1,19
17,60	1,17
17,63	1,18
17,65	1,15
17,68	1,16
17,70	1,15
17,72	1,15
17,75	1,13
17,77	1,14
17,80	1,13
17,82	1,13
17,85	1,11
17,87	1,12
17,89	1,11
17,92	1,10
17,94	1,08
17,97	1,09
17,99	1,08
18,02	1,08
18,04	1,07
18,07	1,08
18,09	1,10
18,11	1,10
18,14	1,10
18,16	1,10
18,19	1,11
18,21	1,11
18,24	1,11
18,26	1,09
18,29	1,10
18,31	1,09
18,33	1,09
18,36	1,08
18,38	1,09
18,41	1,08
18,43	1,09
18,46	1,08
18,48	1,10
18,51	1,09
18,53	1,08
18,55	1,08
18,58	1,09
18,60	1,08
18,63	1,08
18,65	1,08
18,68	1,09
18,70	1,10
18,73	1,09
18,75	1,09
18,77	1,10
18,80	1,12
18,82	1,12
18,85	1,12
18,87	1,13
18,90	1,15
18,92	1,14
18,94	1,15
18,97	1,13
18,99	1,15
19,02	1,14
19,04	1,15
19,07	1,14
19,09	1,15
19,12	1,15
19,14	1,13
19,16	1,13
19,19	1,14
19,21	1,15
19,24	1,13
19,26	1,16
19,29	1,15
19,31	1,20
19,34	1,18
19,36	1,20
19,38	1,20
19,41	1,24
19,43	1,22
19,46	1,24
19,48	1,22
19,51	1,26
19,53	1,24
19,56	1,28
19,58	1,24
19,60	1,29
19,63	1,27
19,65	1,31
19,68	1,27
19,70	1,31
19,73	1,28
19,75	1,32
19,78	1,28
19,80	1,33
19,82	1,30
19,85	1,34
19,87	1,31
19,90	1,35
19,92	1,33
19,95	1,36
19,97	1,34
19,99	1,38
20,02	1,38
20,04	1,42
20,07	1,40
20,09	1,44
20,12	1,43
20,14	1,46
20,17	1,44
20,19	1,47
20,21	1,45
20,24	1,48
20,26	1,46
20,29	1,49
20,31	1,48
20,34	1,52
20,36	1,50
20,39	1,53
20,41	1,53
20,43	1,56
20,46	1,53
20,48	1,56
20,51	1,55
20,53	1,58
20,56	1,56
20,58	1,59
20,61	1,59
20,63	1,63
20,65	1,63
20,68	1,64
20,70	1,65
20,73	1,67
20,75	1,67
20,78	1,68
20,80	1,68
20,83	1,68
20,85	1,70
20,87	1,70
20,90	1,71
20,92	1,72
20,95	1,73
20,97	1,74
21,00	1,75
21,02	1,75
21,05	1,76
21,07	1,76
21,09	1,77
21,12	1,77
21,14	1,78
21,17	1,78
21,19	1,79
21,22	1,79
21,24	1,83
21,26	1,82
21,29	1,83
21,31	1,83
21,34	1,85
21,36	1,84
21,39	1,85
21,41	1,84
21,44	1,85
21,46	1,85
21,48	1,85
21,51	1,84
21,53	1,85
21,56	1,85
21,58	1,85
21,61	1,84
21,63	1,84
21,66	1,84
21,68	1,83
21,70	1,83
21,73	1,82
21,75	1,81
21,78	1,80
21,80	1,80
21,83	1,80
21,85	1,82
21,88	1,81
21,90	1,81
21,92	1,80
21,95	1,82
21,97	1,80
22,00	1,79
22,02	1,78
22,05	1,78
22,07	1,76
22,10	1,76
22,12	1,74
22,14	1,75
22,17	1,74
22,19	1,72
22,22	1,71
22,24	1,72
22,27	1,70
22,29	1,68
22,31	1,67
22,34	1,66
22,36	1,65
22,39	1,64
22,41	1,62
22,44	1,62
22,46	1,62
22,49	1,61
22,51	1,60
22,53	1,60
22,56	1,60
22,58	1,60
22,61	1,57
22,63	1,58
22,66	1,57
22,68	1,58
22,71	1,56
22,73	1,56
22,75	1,55
22,78	1,56
22,80	1,54
22,83	1,55
22,85	1,53
22,88	1,54
22,90	1,51
22,93	1,52
22,95	1,50
22,97	1,52
23,00	1,48
23,02	1,50
23,05	1,47
23,07	1,51
23,10	1,48
23,12	1,52
23,15	1,49
23,17	1,55
23,19	1,51
23,22	1,55
23,24	1,52
23,27	1,56
23,29	1,53
23,32	1,57
23,34	1,52
23,36	1,57
23,39	1,54
23,41	1,58
23,44	1,54
23,46	1,58
23,49	1,55
23,51	1,58
23,54	1,55
23,56	1,59
23,58	1,57
23,61	1,59
23,63	1,57
23,66	1,62
23,68	1,60
23,71	1,63
23,73	1,62
23,76	1,65
23,78	1,65
23,80	1,68
23,83	1,66
23,85	1,69
23,88	1,69
23,90	1,71
23,93	1,70
23,95	1,72
23,98	1,71
24,00	1,74
24,02	1,74
24,05	1,76
24,07	1,76
24,10	1,78
24,12	1,78
24,15	1,84
24,17	1,83
24,20	1,85
24,22	1,85
24,24	1,86
24,27	1,87
24,29	1,88
24,32	1,83
24,34	1,85
24,37	1,86
24,39	1,89
24,42	1,90
24,44	1,91
24,46	1,93
24,49	1,95
24,51	1,97
24,54	1,97
24,56	1,97
24,59	1,99
24,61	2,00
24,63	2,01
24,66	2,03
24,68	2,03
24,71	2,05
24,73	2,06
24,76	2,07
24,78	2,08
24,81	2,09
24,83	2,09
24,85	2,11
24,88	2,12
24,90	2,14
24,93	2,14
24,95	2,16
24,98	2,18
25,00	2,22
25,03	2,23
25,05	2,24
25,07	2,25
25,10	2,28
25,12	2,29
25,15	2,30
25,17	2,30
25,20	2,31
25,22	2,33
25,25	2,33
25,27	2,34
25,29	2,35
25,32	2,37
25,34	2,38
25,37	2,39
25,39	2,40
25,42	2,42
25,44	2,42
25,47	2,43
25,49	2,44
25,51	2,46
25,54	2,46
25,56	2,47
25,59	2,48
25,61	2,53
25,64	2,53
25,66	2,55
25,68	2,55
25,71	2,58
25,73	2,58
25,76	2,60
25,78	2,59
25,81	2,61
25,83	2,62
25,86	2,63
25,88	2,63
25,90	2,64
25,93	2,64
25,95	2,66
25,98	2,65
26,00	2,67
26,03	2,66
26,05	2,66
26,08	2,66
26,10	2,66
26,12	2,65
26,15	2,66
26,17	2,65
26,20	2,67
26,22	2,68
26,25	2,68
26,27	2,67
26,30	2,68
26,32	2,68
26,34	2,70
26,37	2,67
26,39	2,69
26,42	2,67
26,44	2,69
26,47	2,66
26,49	2,68
26,52	2,64
26,54	2,67
26,56	2,62
26,59	2,65
26,61	2,61
26,64	2,64
26,66	2,58
26,69	2,60
26,71	2,56
26,73	2,58
26,76	2,53
26,78	2,55
26,81	2,51
26,83	2,54
26,86	2,50
26,88	2,52
26,91	2,47
26,93	2,52
26,95	2,47
26,98	2,49
27,00	2,46
27,03	2,48
27,05	2,43
27,08	2,44
27,10	2,38
27,13	2,40
27,15	2,36
27,17	2,37
27,20	2,32
27,22	2,35
27,25	2,30
27,27	2,30
27,30	2,26
27,32	2,28
27,35	2,24
27,37	2,23
27,39	2,20
27,42	2,21
27,44	2,20
27,47	2,20
27,49	2,18
27,52	2,19
27,54	2,19
27,57	2,19
27,59	2,18
27,61	2,18
27,64	2,19
27,66	2,19
27,69	2,18
27,71	2,17
27,74	2,18
27,76	2,17
27,78	2,18
27,81	2,16
27,83	2,17
27,86	2,16
27,88	2,17
27,91	2,14
27,93	2,16
27,96	2,15
27,98	2,17
28,00	2,16
28,03	2,18
28,05	2,17
28,08	2,19
28,10	2,19
28,13	2,21
28,15	2,22
28,18	2,23
28,20	2,23
28,22	2,24
28,25	2,25
28,27	2,26
28,30	2,27
28,32	2,27
28,35	2,28
28,37	2,30
28,40	2,30
28,42	2,32
28,44	2,33
28,47	2,33
28,49	2,34
28,52	2,35
28,54	2,36
28,57	2,37
28,59	2,37
28,62	2,38
28,64	2,40
28,66	2,41
28,69	2,42
28,71	2,43
28,74	2,45
28,76	2,49
28,79	2,50
28,81	2,51
28,84	2,52
28,86	2,54
28,88	2,55
28,91	2,56
28,93	2,57
28,96	2,59
28,98	2,61
29,01	2,62
29,03	2,63
29,05	2,64
29,08	2,65
29,10	2,66
29,13	2,66
29,15	2,68
29,18	2,70
29,20	2,70
29,23	2,72
29,25	2,74
29,27	2,75
29,30	2,77
29,32	2,78
29,35	2,79
29,37	2,83
29,40	2,84
29,42	2,86
29,45	2,87
29,47	2,90
29,49	2,91
29,52	2,94
29,54	2,95
29,57	2,98
29,59	2,99
29,62	3,02
29,64	3,02
29,67	3,04
29,69	3,05
29,71	3,06
29,74	3,07
29,76	3,09
29,79	3,09
29,81	3,10
29,84	3,11
29,86	3,14
29,89	3,15
29,91	3,17
29,93	3,18
29,96	3,21
29,98	3,24
30,01	3,25
30,03	3,27
30,06	3,29
30,08	3,32
30,10	3,33
30,13	3,35
30,15	3,35
30,18	3,38
30,20	3,40
30,23	3,40
30,25	3,41
30,28	3,42
30,30	3,45
30,32	3,45
30,35	3,48
30,37	3,47
30,40	3,52
30,42	3,49
30,45	3,54
30,47	3,52
30,50	3,57
30,52	3,55
30,54	3,59
30,57	3,57
30,59	3,62
30,62	3,61
30,64	3,64
30,67	3,62
30,69	3,67
30,72	3,65
30,74	3,68
30,76	3,66
30,79	3,69
30,81	3,68
30,84	3,70
30,86	3,68
30,89	3,70
30,91	3,69
30,94	3,70
30,96	3,69
30,98	3,70
31,01	3,70
31,03	3,69
31,06	3,68
31,08	3,68
31,11	3,68
31,13	3,65
31,15	3,66
31,18	3,65
31,20	3,66
31,23	3,64
31,25	3,65
31,28	3,63
31,30	3,67
31,33	3,63
31,35	3,65
31,37	3,61
31,40	3,64
31,42	3,60
31,45	3,62
31,47	3,56
31,50	3,59
31,52	3,54
31,55	3,56
31,57	3,50
31,59	3,52
31,62	3,46
31,64	3,47
31,67	3,42
31,69	3,42
31,72	3,39
31,74	3,38
31,77	3,33
31,79	3,34
31,81	3,31
31,84	3,29
31,86	3,27
31,89	3,25
31,91	3,25
31,94	3,23
31,96	3,20
31,99	3,17
32,01	3,17
32,03	3,14
32,06	3,13
32,08	3,09
32,11	3,09
32,13	3,07
32,16	3,07
32,18	3,04
32,20	3,04
32,23	3,02
32,25	3,01
32,28	2,99
32,30	2,98
32,33	2,96
32,35	2,94
32,38	2,92
32,40	2,91
32,42	2,89
32,45	2,89
32,47	2,88
32,50	2,88
32,52	2,90
32,55	2,90
32,57	2,90
32,60	2,91
32,62	2,92
32,64	2,92
32,67	2,92
32,69	2,91
32,72	2,92
32,74	2,92
32,77	2,93
32,79	2,93
32,82	2,93
32,84	2,93
32,86	2,94
32,89	2,94
32,91	2,95
32,94	2,96
32,96	2,95
32,99	2,96
33,01	2,96
33,04	2,98
33,06	2,98
33,08	2,99
33,11	2,99
33,13	3,03
33,16	3,03
33,18	3,05
33,21	3,05
33,23	3,08
33,26	3,09
33,28	3,11
33,30	3,10
33,33	3,13
33,35	3,13
33,38	3,16
33,40	3,14
33,43	3,18
33,45	3,17
33,47	3,21
33,50	3,20
33,52	3,25
33,55	3,24
33,57	3,28
33,60	3,26
33,62	3,32
33,65	3,29
33,67	3,33
33,69	3,31
33,72	3,37
33,74	3,38
33,77	3,43
33,79	3,41
33,82	3,47
33,84	3,47
33,87	3,53
33,89	3,51
33,91	3,55
33,94	3,55
33,96	3,59
33,99	3,57
34,01	3,61
34,04	3,60
34,06	3,65
34,09	3,65
34,11	3,68
34,13	3,68
34,16	3,72
34,18	3,70
34,21	3,75
34,23	3,75
34,26	3,78
34,28	3,77
34,31	3,80
34,33	3,82
34,35	3,87
34,38	3,87
34,40	3,90
34,43	3,91
34,45	3,95
34,48	3,97
34,50	3,99
34,52	4,00
34,55	4,03
34,57	4,05
34,60	4,07
34,62	4,09
34,65	4,10
34,67	4,14
34,70	4,14
34,72	4,18
34,74	4,18
34,77	4,22
34,79	4,21
34,82	4,25
34,84	4,25
34,87	4,30
34,89	4,28
34,92	4,33
34,94	4,32
34,96	4,40
34,99	4,38
35,01	4,43
35,04	4,42
35,06	4,49
35,09	4,48
35,11	4,53
35,14	4,50
35,16	4,57
35,18	4,55
35,21	4,60
35,23	4,57
35,26	4,63
35,28	4,60
35,31	4,66
35,33	4,65
35,36	4,69
35,38	4,68
35,40	4,70
35,43	4,70
35,45	4,73
35,48	4,72
35,50	4,72
35,53	4,73
35,55	4,74
35,57	4,76
35,60	4,76
35,62	4,77
35,65	4,77
35,67	4,80
35,70	4,80
35,72	4,81
35,75	4,81
35,77	4,84
35,79	4,83
35,82	4,84
35,84	4,82
35,87	4,84
35,89	4,82
35,92	4,82
35,94	4,81
35,97	4,81
35,99	4,81
36,01	4,80
36,04	4,77
36,06	4,78
36,09	4,77
36,11	4,76
36,14	4,75
36,16	4,73
36,19	4,73
36,21	4,72
36,23	4,71
36,26	4,70
36,28	4,70
36,31	4,68
36,33	4,66
36,36	4,65
36,38	4,63
36,41	4,61
36,43	4,58
36,45	4,56
36,48	4,53
36,50	4,52
36,53	4,48
36,55	4,47
36,58	4,44
36,60	4,42
36,62	4,38
36,65	4,36
36,67	4,33
36,70	4,31
36,72	4,26
36,75	4,24
36,77	4,21
36,80	4,20
36,82	4,16
36,84	4,14
36,87	4,11
36,89	4,12
36,92	4,09
36,94	4,07
36,97	4,05
36,99	4,04
37,02	4,02
37,04	4,02
37,06	3,96
37,09	3,97
37,11	3,93
37,14	3,93
37,16	3,90
37,19	3,90
37,21	3,85
37,24	3,88
37,26	3,83
37,28	3,86
37,31	3,81
37,33	3,82
37,36	3,77
37,38	3,80
37,41	3,76
37,43	3,79
37,46	3,76
37,48	3,79
37,50	3,78
37,53	3,80
37,55	3,78
37,58	3,81
37,60	3,80
37,63	3,82
37,65	3,80
37,68	3,82
37,70	3,82
37,72	3,84
37,75	3,83
37,77	3,84
37,80	3,84
37,82	3,86
37,85	3,85
37,87	3,86
37,89	3,87
37,92	3,88
37,94	3,88
37,97	3,90
37,99	3,91
38,02	3,92
38,04	3,93
38,07	3,94
38,09	3,96
38,11	3,99
38,14	4,01
38,16	4,01
38,19	4,06
38,21	4,07
38,24	4,11
38,26	4,10
38,29	4,13
38,31	4,13
38,33	4,16
38,36	4,15
38,38	4,18
38,41	4,18
38,43	4,22
38,46	4,22
38,48	4,27
38,51	4,26
38,53	4,32
38,55	4,30
38,58	4,36
38,60	4,34
38,63	4,39
38,65	4,36
38,68	4,43
38,70	4,41
38,73	4,49
38,75	4,46
38,77	4,53
38,80	4,52
38,82	4,60
38,85	4,58
38,87	4,65
38,90	4,62
38,92	4,69
38,94	4,67
38,97	4,71
38,99	4,71
39,02	4,75
39,04	4,75
39,07	4,79
39,09	4,79
39,12	4,83
39,14	4,86
39,16	4,87
39,19	4,89
39,21	4,91
39,24	4,94
39,26	4,95
39,29	4,99
39,31	5,00
39,34	5,04
39,36	5,06
39,38	5,09
39,41	5,12
39,43	5,17
39,46	5,19
39,48	5,22
39,51	5,24
39,53	5,28
39,56	5,29
39,58	5,32
39,60	5,32
39,63	5,36
39,65	5,37
39,68	5,40
39,70	5,42
39,73	5,46
39,75	5,47
39,78	5,50
39,80	5,52
39,82	5,55
39,85	5,56
39,87	5,58
39,90	5,60
39,92	5,63
39,95	5,65
39,97	5,67
39,99	5,69
40,02	5,72
40,04	5,75
40,07	5,78
40,09	5,79
40,12	5,82
40,14	5,85
40,17	5,87
40,19	5,88
40,21	5,89
40,24	5,90
40,26	5,92
40,29	5,93
40,31	5,94
40,34	5,96
40,36	5,97
40,39	5,97
40,41	5,99
40,43	6,01
40,46	6,01
40,48	6,01
40,51	6,02
40,53	6,03
40,56	6,04
40,58	6,04
40,61	6,04
40,63	6,05
40,65	6,07
40,68	6,08
40,70	6,07
40,73	6,08
40,75	6,08
40,78	6,09
40,80	6,08
40,83	6,08
40,85	6,07
40,87	6,07
40,90	6,06
40,92	6,05
40,95	6,05
40,97	6,03
41,00	6,02
41,02	5,99
41,05	5,99
41,07	5,96
41,09	5,94
41,12	5,91
41,14	5,90
41,17	5,89
41,19	5,87
41,22	5,84
41,24	5,82
41,26	5,81
41,29	5,78
41,31	5,76
41,34	5,72
41,36	5,72
41,39	5,68
41,41	5,66
41,44	5,61
41,46	5,61
41,48	5,56
41,51	5,55
41,53	5,49
41,56	5,48
41,58	5,43
41,61	5,43
41,63	5,36
41,66	5,37
41,68	5,31
41,70	5,30
41,73	5,25
41,75	5,25
41,78	5,19
41,80	5,19
41,83	5,13
41,85	5,14
41,88	5,10
41,90	5,11
41,92	5,04
41,95	5,06
41,97	5,01
42,00	5,02
42,02	4,96
42,05	4,97
42,07	4,91
42,10	4,94
42,12	4,88
42,14	4,91
42,17	4,85
42,19	4,88
42,22	4,83
42,24	4,86
42,27	4,82
42,29	4,85
42,31	4,79
42,34	4,82
42,36	4,78
42,39	4,81
42,41	4,77
42,44	4,80
42,46	4,77
42,49	4,83
42,51	4,80
42,53	4,84
42,56	4,81
42,58	4,86
42,61	4,84
