Voltage U1	Corriente IA
7,00	0,20
7,03	0,22
7,05	0,21
7,08	0,21
7,10	0,19
7,13	0,20
7,15	0,19
7,17	0,20
7,20	0,18
7,22	0,20
7,25	0,19
7,27	0,20
7,30	0,19
7,32	0,21
7,35	0,21
7,37	0,21
7,39	0,19
7,42	0,21
7,44	0,20
7,47	0,20
7,49	0,19
7,52	0,19
7,54	0,21
7,57	0,21
7,59	0,21
7,61	0,21
7,64	0,23
7,66	0,23
7,69	0,23
7,71	0,22
7,74	0,23
7,76	0,23
7,78	0,23
7,81	0,22
7,83	0,23
7,86	0,23
7,88	0,23
7,91	0,23
7,93	0,24
7,96	0,23
7,98	0,22
8,00	0,22
8,03	0,22
8,05	0,22
8,08	0,22
8,10	0,22
8,13	0,22
8,15	0,24
8,18	0,24
8,20	0,24
8,22	0,24
8,25	0,26
8,27	0,25
8,30	0,26
8,32	0,26
8,35	0,27
8,37	0,26
8,40	0,26
8,42	0,26
8,44	0,26
8,47	0,26
8,49	0,26
8,52	0,25
8,54	0,26
8,57	0,26
8,59	0,24
8,62	0,25
8,64	0,24
8,66	0,25
8,69	0,24
8,71	0,24
8,74	0,24
8,76	0,25
8,79	0,24
8,81	0,25
8,84	0,24
8,86	0,27
8,88	0,26
8,91	0,27
8,93	0,26
8,96	0,29
8,98	0,27
9,01	0,29
9,03	0,26
9,05	0,28
9,08	0,26
9,10	0,28
9,13	0,25
9,15	0,28
9,18	0,25
9,20	0,26
9,23	0,23
9,25	0,26
9,27	0,23
9,30	0,25
9,32	0,22
9,35	0,25
9,37	0,24
9,40	0,26
9,42	0,22
9,45	0,25
9,47	0,25
9,49	0,27
9,52	0,25
9,54	0,28
9,57	0,26
9,59	0,29
9,62	0,27
9,64	0,28
9,67	0,25
9,69	0,28
9,71	0,25
9,74	0,28
9,76	0,26
9,79	0,28
9,81	0,26
9,84	0,28
9,86	0,26
9,89	0,28
9,91	0,24
9,93	0,26
9,96	0,24
9,98	0,26
10,01	0,24
10,03	0,26
10,06	0,25
10,08	0,28
10,10	0,28
10,13	0,28
10,15	0,28
10,18	0,29
10,20	0,28
10,23	0,28
10,25	0,27
10,28	0,27
10,30	0,28
10,32	0,27
10,35	0,28
10,37	0,28
10,40	0,29
10,42	0,29
10,45	0,29
10,47	0,29
10,50	0,30
10,52	0,29
10,54	0,30
10,57	0,30
10,59	0,31
10,62	0,29
10,64	0,30
10,67	0,29
10,69	0,32
10,72	0,31
10,74	0,31
10,76	0,30
10,79	0,33
10,81	0,33
10,84	0,33
10,86	0,33
10,89	0,36
10,91	0,42
10,94	0,45
10,96	0,42
10,98	0,42
11,01	0,45
11,03	0,50
11,06	0,45
11,08	0,38
11,11	0,31
11,13	0,34
11,15	0,35
11,18	0,32
11,20	0,27
11,23	0,31
11,25	0,44
11,28	0,49
11,30	0,51
11,33	0,49
11,35	0,48
11,37	0,48
11,40	0,48
11,42	0,38
11,45	0,38
11,47	0,37
11,50	0,39
11,52	0,40
11,55	0,42
11,57	0,43
11,59	0,44
11,62	0,43
11,64	0,44
11,67	0,44
11,69	0,44
11,72	0,44
11,74	0,43
11,77	0,43
11,79	0,43
11,81	0,42
11,84	0,42
11,86	0,41
11,89	0,43
11,91	0,45
11,94	0,45
11,96	0,45
11,99	0,47
12,01	0,47
12,03	0,49
12,06	0,47
12,08	0,47
12,11	0,47
12,13	0,48
12,16	0,46
12,18	0,46
12,21	0,46
12,23	0,47
12,25	0,46
12,28	0,47
12,30	0,46
12,33	0,48
12,35	0,45
12,38	0,46
12,40	0,45
12,42	0,45
12,45	0,44
12,47	0,45
12,50	0,43
12,52	0,47
12,55	0,44
12,57	0,46
12,60	0,44
12,62	0,47
12,64	0,44
12,67	0,48
12,69	0,43
12,72	0,47
12,74	0,43
12,77	0,46
12,79	0,41
12,82	0,45
12,84	0,40
12,86	0,43
12,89	0,40
12,91	0,43
12,94	0,40
12,96	0,42
12,99	0,38
13,01	0,41
13,04	0,38
13,06	0,40
13,08	0,37
13,11	0,39
13,13	0,37
13,16	0,39
13,18	0,36
13,21	0,38
13,23	0,37
13,26	0,39
13,28	0,37
13,30	0,39
13,33	0,37
13,35	0,39
13,38	0,37
13,40	0,37
13,43	0,36
13,45	0,36
13,47	0,36
13,50	0,36
13,52	0,35
13,55	0,35
13,57	0,33
13,60	0,33
13,62	0,33
13,65	0,32
13,67	0,31
13,69	0,30
13,72	0,31
13,74	0,31
13,77	0,31
13,79	0,30
13,82	0,32
13,84	0,33
13,87	0,34
13,89	0,32
13,91	0,33
13,94	0,33
13,96	0,34
13,99	0,32
14,01	0,32
14,04	0,31
14,06	0,33
14,09	0,32
14,11	0,33
14,13	0,32
14,16	0,33
14,18	0,31
14,21	0,32
14,23	0,31
14,26	0,31
14,28	0,30
14,31	0,31
14,33	0,31
14,35	0,32
14,38	0,31
14,40	0,31
14,43	0,31
14,45	0,34
14,48	0,34
14,50	0,34
14,52	0,35
14,55	0,35
14,57	0,36
14,60	0,36
14,62	0,35
14,65	0,36
14,67	0,36
14,70	0,36
14,72	0,36
14,74	0,36
14,77	0,36
14,79	0,37
14,82	0,37
14,84	0,38
14,87	0,38
14,89	0,38
14,92	0,38
14,94	0,38
14,96	0,39
14,99	0,39
15,01	0,39
15,04	0,40
15,06	0,43
15,09	0,43
15,11	0,43
15,14	0,44
15,16	0,46
15,18	0,46
15,21	0,46
15,23	0,45
15,26	0,47
15,28	0,47
15,31	0,48
15,33	0,47
15,36	0,49
15,38	0,49
15,40	0,51
15,43	0,50
15,45	0,52
15,48	0,52
15,50	0,53
15,53	0,53
15,55	0,54
15,57	0,53
15,60	0,54
15,62	0,54
15,65	0,56
15,67	0,57
15,70	0,58
15,72	0,57
15,75	0,60
15,77	0,61
15,79	0,62
15,82	0,62
15,84	0,62
15,87	0,63
15,89	0,64
15,92	0,64
15,94	0,65
15,97	0,66
15,99	0,67
16,01	0,68
16,04	0,69
16,06	0,69
16,09	0,70
16,11	0,69
16,14	0,70
16,16	0,69
16,19	0,70
16,21	0,69
16,23	0,71
16,26	0,70
16,28	0,74
16,31	0,73
16,33	0,76
16,36	0,74
16,38	0,78
16,41	0,75
16,43	0,79
16,45	0,75
16,48	0,79
16,50	0,76
16,53	0,79
16,55	0,77
16,58	0,80
16,60	0,77
16,63	0,80
16,65	0,77
16,67	0,80
16,70	0,78
16,72	0,78
16,75	0,76
16,77	0,78
16,80	0,76
16,82	0,77
16,84	0,77
16,87	0,77
16,89	0,78
16,92	0,78
16,94	0,78
16,97	0,78
16,99	0,79
17,02	0,77
17,04	0,77
17,06	0,76
17,09	0,77
17,11	0,75
17,14	0,75
17,16	0,72
17,19	0,72
17,21	0,70
17,24	0,70
17,26	0,67
17,28	0,68
17,31	0,66
17,33	0,66
17,36	0,64
17,38	0,66
17,41	0,62
17,43	0,63
17,46	0,59
17,48	0,61
17,50	0,59
17,53	0,60
17,55	0,58
17,58	0,58
17,60	0,58
17,63	0,59
17,65	0,56
17,68	0,57
17,70	0,55
17,72	0,54
17,75	0,54
17,77	0,53
17,80	0,52
17,82	0,52
17,85	0,51
17,87	0,50
17,89	0,50
17,92	0,48
17,94	0,47
17,97	0,46
17,99	0,45
18,02	0,44
18,04	0,42
18,07	0,41
18,09	0,42
18,11	0,41
18,14	0,40
18,16	0,39
18,19	0,39
18,21	0,41
18,24	0,40
18,26	0,39
18,29	0,39
18,31	0,40
18,33	0,39
18,36	0,39
18,38	0,37
18,41	0,37
18,43	0,37
18,46	0,37
18,48	0,36
18,51	0,36
18,53	0,36
18,55	0,36
18,58	0,36
18,60	0,36
18,63	0,36
18,65	0,34
18,68	0,35
18,70	0,35
18,73	0,35
18,75	0,34
18,77	0,34
18,80	0,34
18,82	0,38
18,85	0,37
18,87	0,38
18,90	0,36
18,92	0,39
18,94	0,38
18,97	0,39
18,99	0,38
19,02	0,40
19,04	0,40
19,07	0,42
19,09	0,41
19,12	0,43
19,14	0,43
19,16	0,44
19,19	0,43
19,21	0,44
19,24	0,44
19,26	0,44
19,29	0,44
19,31	0,45
19,34	0,45
19,36	0,46
19,38	0,46
19,41	0,48
19,43	0,50
19,46	0,51
19,48	0,51
19,51	0,53
19,53	0,55
19,56	0,56
19,58	0,57
19,60	0,56
19,63	0,58
19,65	0,58
19,68	0,59
19,70	0,59
19,73	0,61
19,75	0,61
19,78	0,63
19,80	0,64
19,82	0,66
19,85	0,66
19,87	0,66
19,90	0,66
19,92	0,68
19,95	0,68
19,97	0,69
19,99	0,70
20,02	0,72
20,04	0,75
20,07	0,76
20,09	0,77
20,12	0,78
20,14	0,80
20,17	0,80
20,19	0,81
20,21	0,81
20,24	0,84
20,26	0,84
20,29	0,85
20,31	0,86
20,34	0,88
20,36	0,88
20,39	0,89
20,41	0,89
20,43	0,90
20,46	0,91
20,48	0,90
20,51	0,92
20,53	0,92
20,56	0,94
20,58	0,94
20,61	0,96
20,63	0,96
20,65	1,02
20,68	1,01
20,70	1,04
20,73	1,04
20,75	1,08
20,78	1,06
20,80	1,09
20,83	1,06
20,85	1,10
20,87	1,09
20,90	1,13
20,92	1,10
20,95	1,14
20,97	1,12
21,00	1,16
21,02	1,14
21,05	1,18
21,07	1,15
21,09	1,18
21,12	1,14
21,14	1,18
21,17	1,15
21,19	1,17
21,22	1,16
21,24	1,19
21,26	1,19
21,29	1,20
21,31	1,20
21,34	1,21
21,36	1,22
21,39	1,21
21,41	1,21
21,44	1,21
21,46	1,22
21,48	1,21
21,51	1,21
21,53	1,19
21,56	1,19
21,58	1,18
21,61	1,18
21,63	1,16
21,66	1,16
21,68	1,16
21,70	1,13
21,73	1,12
21,75	1,11
21,78	1,09
21,80	1,07
21,83	1,05
21,85	1,03
21,88	1,03
21,90	1,01
21,92	1,00
21,95	0,99
21,97	0,99
22,00	0,98
22,02	0,96
22,05	0,94
22,07	0,93
22,10	0,91
22,12	0,89
22,14	0,86
22,17	0,84
22,19	0,82
22,22	0,80
22,24	0,78
22,27	0,76
22,29	0,74
22,31	0,71
22,34	0,70
22,36	0,67
22,39	0,66
22,41	0,62
22,44	0,62
22,46	0,59
22,49	0,59
22,51	0,56
22,53	0,56
22,56	0,55
22,58	0,57
22,61	0,54
22,63	0,53
22,66	0,51
22,68	0,52
22,71	0,49
22,73	0,48
22,75	0,45
22,78	0,45
22,80	0,45
22,83	0,44
22,85	0,42
22,88	0,42
22,90	0,42
22,93	0,42
22,95	0,41
22,97	0,40
23,00	0,40
23,02	0,38
23,05	0,38
23,07	0,38
23,10	0,37
23,12	0,37
23,15	0,37
23,17	0,36
23,19	0,39
23,22	0,38
23,24	0,39
23,27	0,39
23,29	0,40
23,32	0,41
23,34	0,41
23,36	0,41
23,39	0,41
23,41	0,41
23,44	0,42
23,46	0,42
23,49	0,42
23,51	0,42
23,54	0,43
23,56	0,43
23,58	0,44
23,61	0,44
23,63	0,44
23,66	0,45
23,68	0,47
23,71	0,47
23,73	0,48
23,76	0,49
23,78	0,51
23,80	0,55
23,83	0,56
23,85	0,57
23,88	0,59
23,90	0,59
23,93	0,61
23,95	0,62
23,98	0,63
24,00	0,64
24,02	0,66
24,05	0,66
24,07	0,68
24,10	0,69
24,12	0,70
24,15	0,70
24,17	0,73
24,20	0,72
24,22	0,76
24,24	0,74
24,27	0,76
24,29	0,76
24,32	0,79
24,34	0,78
24,37	0,83
24,39	0,81
24,42	0,88
24,44	0,87
24,46	0,91
24,49	0,90
24,51	0,95
24,54	0,93
24,56	0,98
24,59	0,96
24,61	1,01
24,63	0,99
24,66	1,04
24,68	1,02
24,71	1,07
24,73	1,05
24,76	1,09
24,78	1,08
24,81	1,13
24,83	1,12
24,85	1,14
24,88	1,14
24,90	1,19
24,93	1,19
24,95	1,21
24,98	1,22
25,00	1,24
25,03	1,27
25,05	1,28
25,07	1,30
25,10	1,31
25,12	1,34
25,15	1,35
25,17	1,38
25,20	1,38
25,22	1,42
25,25	1,43
25,27	1,46
25,29	1,46
25,32	1,48
25,34	1,49
25,37	1,51
25,39	1,51
25,42	1,53
25,44	1,54
25,47	1,55
25,49	1,56
25,51	1,58
25,54	1,59
25,56	1,61
25,59	1,62
25,61	1,64
25,64	1,65
25,66	1,67
25,68	1,67
25,71	1,69
25,73	1,71
25,76	1,72
25,78	1,72
25,81	1,74
25,83	1,75
25,86	1,76
25,88	1,76
25,90	1,76
25,93	1,77
25,95	1,78
25,98	1,78
26,00	1,79
26,03	1,79
26,05	1,79
26,08	1,77
26,10	1,77
26,12	1,76
26,15	1,76
26,17	1,73
26,20	1,72
26,22	1,72
26,25	1,72
26,27	1,71
26,30	1,69
26,32	1,69
26,34	1,69
26,37	1,68
26,39	1,65
26,42	1,64
26,44	1,62
26,47	1,60
26,49	1,57
26,52	1,53
26,54	1,52
26,56	1,50
26,59	1,48
26,61	1,45
26,64	1,43
26,66	1,40
26,69	1,37
26,71	1,33
26,73	1,30
26,76	1,26
26,78	1,22
26,81	1,19
26,83	1,17
26,86	1,15
26,88	1,11
26,91	1,08
26,93	1,06
26,95	1,04
26,98	1,01
27,00	0,98
27,03	0,95
27,05	0,93
27,08	0,90
27,10	0,87
27,13	0,83
27,15	0,81
27,17	0,78
27,20	0,76
27,22	0,73
27,25	0,72
27,27	0,69
27,30	0,68
27,32	0,65
27,35	0,64
27,37	0,61
27,39	0,59
27,42	0,57
27,44	0,56
27,47	0,53
27,49	0,52
27,52	0,49
27,54	0,49
27,57	0,49
27,59	0,49
27,61	0,47
27,64	0,49
27,66	0,47
27,69	0,48
27,71	0,46
27,74	0,46
27,76	0,44
27,78	0,46
27,81	0,43
27,83	0,45
27,86	0,43
27,88	0,45
27,91	0,43
27,93	0,46
27,96	0,43
27,98	0,46
28,00	0,42
28,03	0,45
28,05	0,43
28,08	0,46
28,10	0,43
28,13	0,47
28,15	0,45
28,18	0,52
28,20	0,50
28,22	0,54
28,25	0,52
28,27	0,58
28,30	0,56
28,32	0,60
28,35	0,58
28,37	0,62
28,40	0,60
28,42	0,64
28,44	0,62
28,47	0,66
28,49	0,66
28,52	0,69
28,54	0,69
28,57	0,72
28,59	0,72
28,62	0,75
28,64	0,75
28,66	0,78
28,69	0,80
28,71	0,81
28,74	0,83
28,76	0,85
28,79	0,89
28,81	0,90
28,84	0,92
28,86	0,94
28,88	0,98
28,91	0,99
28,93	1,02
28,96	1,02
28,98	1,06
29,01	1,07
29,03	1,10
29,05	1,10
29,08	1,13
29,10	1,15
29,13	1,18
29,15	1,18
29,18	1,22
29,20	1,23
29,23	1,25
29,25	1,26
29,27	1,30
29,30	1,30
29,32	1,33
29,35	1,34
29,37	1,37
29,40	1,39
29,42	1,42
29,45	1,43
29,47	1,47
29,49	1,50
29,52	1,53
29,54	1,56
29,57	1,59
29,59	1,61
29,62	1,64
29,64	1,65
29,67	1,66
29,69	1,69
29,71	1,71
29,74	1,73
29,76	1,75
29,79	1,77
29,81	1,79
29,84	1,81
29,86	1,82
29,89	1,85
29,91	1,88
29,93	1,89
29,96	1,91
29,98	1,94
30,01	1,98
30,03	1,99
30,06	2,00
30,08	2,02
30,10	2,06
30,13	2,08
30,15	2,10
30,18	2,13
30,20	2,16
30,23	2,18
30,25	2,20
30,28	2,21
30,30	2,23
30,32	2,25
30,35	2,26
30,37	2,27
30,40	2,29
30,42	2,31
30,45	2,31
30,47	2,33
30,50	2,34
30,52	2,36
30,54	2,36
30,57	2,38
30,59	2,39
30,62	2,41
30,64	2,41
30,67	2,43
30,69	2,42
30,72	2,47
30,74	2,45
30,76	2,47
30,79	2,45
30,81	2,48
30,84	2,45
30,86	2,46
30,89	2,42
30,91	2,45
30,94	2,40
30,96	2,41
30,98	2,37
31,01	2,39
31,03	2,35
31,06	2,36
31,08	2,30
31,11	2,32
31,13	2,27
31,15	2,26
31,18	2,20
31,20	2,21
31,23	2,15
31,25	2,15
31,28	2,07
31,30	2,08
31,33	2,03
31,35	2,02
31,37	1,95
31,40	1,94
31,42	1,88
31,45	1,86
31,47	1,79
31,50	1,77
31,52	1,71
31,55	1,69
31,57	1,62
31,59	1,61
31,62	1,54
31,64	1,52
31,67	1,44
31,69	1,42
31,72	1,35
31,74	1,32
31,77	1,23
31,79	1,22
31,81	1,16
31,84	1,15
31,86	1,08
31,89	1,07
31,91	1,01
31,94	1,03
31,96	0,96
31,99	0,95
32,01	0,89
32,03	0,88
32,06	0,83
32,08	0,82
32,11	0,76
32,13	0,75
32,16	0,72
32,18	0,70
32,20	0,68
32,23	0,67
32,25	0,64
32,28	0,62
32,30	0,60
32,33	0,58
32,35	0,57
32,38	0,54
32,40	0,54
32,42	0,53
32,45	0,53
32,47	0,52
32,50	0,52
32,52	0,51
32,55	0,54
32,57	0,52
32,60	0,53
32,62	0,52
32,64	0,54
32,67	0,53
32,69	0,54
32,72	0,52
32,74	0,54
32,77	0,54
32,79	0,55
32,82	0,54
32,84	0,56
32,86	0,56
32,89	0,58
32,91	0,58
32,94	0,60
32,96	0,60
32,99	0,61
33,01	0,62
33,04	0,64
33,06	0,65
33,08	0,67
33,11	0,68
33,13	0,71
33,16	0,74
33,18	0,76
33,21	0,77
33,23	0,80
33,26	0,84
33,28	0,86
33,30	0,88
33,33	0,90
33,35	0,92
33,38	0,95
33,40	0,97
33,43	0,98
33,45	1,01
33,47	1,03
33,50	1,06
33,52	1,08
33,55	1,12
33,57	1,14
33,60	1,15
33,62	1,18
33,65	1,20
33,67	1,23
33,69	1,25
33,72	1,27
33,74	1,30
33,77	1,34
33,79	1,37
33,82	1,40
33,84	1,42
33,87	1,47
33,89	1,51
33,91	1,53
33,94	1,56
33,96	1,59
33,99	1,62
34,01	1,64
34,04	1,66
34,06	1,68
34,09	1,70
34,11	1,72
34,13	1,76
34,16	1,78
34,18	1,83
34,21	1,83
34,23	1,87
34,26	1,90
34,28	1,93
34,31	1,94
34,33	1,99
34,35	2,00
34,38	2,05
34,40	2,06
34,43	2,11
34,45	2,12
34,48	2,20
34,50	2,19
34,52	2,25
34,55	2,25
34,57	2,31
34,60	2,31
34,62	2,37
34,65	2,35
34,67	2,42
34,70	2,41
34,72	2,47
34,74	2,47
34,77	2,53
34,79	2,52
34,82	2,58
34,84	2,57
34,87	2,64
34,89	2,63
34,92	2,67
34,94	2,67
34,96	2,72
34,99	2,73
35,01	2,78
35,04	2,77
35,06	2,83
35,09	2,85
35,11	2,90
35,14	2,91
35,16	2,97
35,18	2,97
35,21	3,01
35,23	3,01
35,26	3,03
35,28	3,04
35,31	3,07
35,33	3,07
35,36	3,10
35,38	3,10
35,40	3,13
35,43	3,13
35,45	3,14
35,48	3,13
35,50	3,15
35,53	3,13
35,55	3,14
35,57	3,14
35,60	3,15
35,62	3,14
35,65	3,15
35,67	3,15
35,70	3,16
35,72	3,15
35,75	3,13
35,77	3,12
35,79	3,10
35,82	3,09
35,84	3,06
35,87	3,03
35,89	3,00
35,92	2,99
35,94	2,94
35,97	2,91
35,99	2,87
36,01	2,83
36,04	2,78
36,06	2,74
36,09	2,69
36,11	2,64
36,14	2,58
36,16	2,54
36,19	2,49
36,21	2,44
36,23	2,39
36,26	2,35
36,28	2,30
36,31	2,26
36,33	2,20
36,36	2,15
36,38	2,09
36,41	2,03
36,43	1,98
36,45	1,92
36,48	1,86
36,50	1,80
36,53	1,75
36,55	1,69
36,58	1,63
36,60	1,57
36,62	1,52
36,65	1,45
36,67	1,40
36,70	1,35
36,72	1,31
36,75	1,26
36,77	1,22
36,80	1,18
36,82	1,14
36,84	1,10
36,87	1,06
36,89	1,03
36,92	1,01
36,94	0,96
36,97	0,92
36,99	0,90
37,02	0,87
37,04	0,85
37,06	0,82
37,09	0,79
37,11	0,78
37,14	0,76
37,16	0,74
37,19	0,72
37,21	0,71
37,24	0,69
37,26	0,68
37,28	0,66
37,31	0,65
37,33	0,64
37,36	0,63
37,38	0,62
37,41	0,62
37,43	0,62
37,46	0,62
37,48	0,62
37,50	0,64
37,53	0,66
37,55	0,66
37,58	0,67
37,60	0,68
37,63	0,70
37,65	0,71
37,68	0,70
37,70	0,72
37,72	0,73
37,75	0,75
37,77	0,75
37,80	0,78
37,82	0,78
37,85	0,82
37,87	0,83
37,89	0,86
37,92	0,85
37,94	0,90
37,97	0,88
37,99	0,93
38,02	0,92
38,04	0,98
38,07	0,96
38,09	1,02
38,11	1,01
38,14	1,08
38,16	1,08
38,19	1,15
38,21	1,15
38,24	1,23
38,26	1,23
38,29	1,29
38,31	1,29
38,33	1,36
38,36	1,36
38,38	1,41
38,41	1,41
38,43	1,48
38,46	1,48
38,48	1,55
38,51	1,55
38,53	1,62
38,55	1,63
38,58	1,69
38,60	1,70
38,63	1,76
38,65	1,76
38,68	1,81
38,70	1,82
38,73	1,87
38,75	1,89
38,77	1,95
38,80	1,97
38,82	2,03
38,85	2,07
38,87	2,13
38,90	2,15
38,92	2,20
38,94	2,23
38,97	2,28
38,99	2,31
39,02	2,34
39,04	2,37
39,07	2,41
39,09	2,44
39,12	2,47
39,14	2,52
39,16	2,55
39,19	2,59
39,21	2,61
39,24	2,66
39,26	2,68
39,29	2,71
39,31	2,73
39,34	2,78
39,36	2,80
39,38	2,85
39,41	2,88
39,43	2,94
39,46	2,99
39,48	3,04
39,51	3,06
39,53	3,11
39,56	3,14
39,58	3,18
39,60	3,20
39,63	3,23
39,65	3,25
39,68	3,28
39,70	3,31
39,73	3,34
39,75	3,37
39,78	3,41
39,80	3,45
39,82	3,47
39,85	3,50
39,87	3,53
39,90	3,55
39,92	3,57
39,95	3,60
39,97	3,62
39,99	3,65
40,02	3,68
40,04	3,70
40,07	3,75
40,09	3,78
40,12	3,80
40,14	3,81
40,17	3,83
40,19	3,85
40,21	3,87
40,24	3,87
40,26	3,89
40,29	3,90
40,31	3,91
40,34	3,92
40,36	3,93
40,39	3,93
40,41	3,93
40,43	3,93
40,46	3,92
40,48	3,91
40,51	3,89
40,53	3,88
40,56	3,87
40,58	3,86
40,61	3,83
40,63	3,81
40,65	3,80
40,68	3,80
40,70	3,76
40,73	3,73
40,75	3,69
40,78	3,68
40,80	3,63
40,83	3,59
40,85	3,53
40,87	3,50
40,90	3,45
40,92	3,40
40,95	3,33
40,97	3,29
41,00	3,21
41,02	3,16
41,05	3,08
41,07	3,03
41,09	2,97
41,12	2,91
41,14	2,83
41,17	2,79
41,19	2,71
41,22	2,66
41,24	2,57
41,26	2,51
41,29	2,44
41,31	2,39
41,34	2,29
41,36	2,25
41,39	2,17
41,41	2,14
41,44	2,05
41,46	2,02
41,48	1,93
41,51	1,90
41,53	1,81
41,56	1,77
41,58	1,68
41,61	1,65
41,63	1,55
41,66	1,53
41,68	1,45
41,70	1,43
41,73	1,35
41,75	1,33
41,78	1,26
41,80	1,25
41,83	1,18
41,85	1,17
41,88	1,11
41,90	1,12
41,92	1,05
41,95	1,05
41,97	0,99
42,00	1,01
42,02	0,96
42,05	0,96
42,07	0,91
42,10	0,92
42,12	0,88
42,14	0,89
42,17	0,85
42,19	0,86
42,22	0,83
42,24	0,84
42,27	0,81
42,29	0,83
42,31	0,81
42,34	0,81
42,36	0,80
42,39	0,82
42,41	0,81
42,44	0,82
42,46	0,82
42,49	0,84
42,51	0,87
42,53	0,88
42,56	0,90
42,58	0,92
42,61	0,95
