Voltage U1	Corriente IA
7,00	0,28
7,03	0,27
7,05	0,26
7,08	0,26
7,10	0,27
7,13	0,26
7,15	0,27
7,17	0,27
7,20	0,27
7,22	0,26
7,25	0,27
7,27	0,27
7,30	0,28
7,32	0,27
7,35	0,27
7,37	0,27
7,39	0,29
7,42	0,29
7,44	0,29
7,47	0,29
7,49	0,31
7,52	0,31
7,54	0,31
7,57	0,30
7,59	0,30
7,61	0,30
7,64	0,31
7,66	0,30
7,69	0,30
7,71	0,30
7,74	0,31
7,76	0,31
7,78	0,30
7,81	0,29
7,83	0,28
7,86	0,28
7,88	0,28
7,91	0,28
7,93	0,28
7,96	0,29
7,98	0,29
8,00	0,30
8,03	0,30
8,05	0,30
8,08	0,30
8,10	0,32
8,13	0,32
8,15	0,32
8,18	0,33
8,20	0,34
8,22	0,33
8,25	0,34
8,27	0,32
8,30	0,33
8,32	0,32
8,35	0,33
8,37	0,31
8,40	0,33
8,42	0,32
8,44	0,32
8,47	0,30
8,49	0,32
8,52	0,30
8,54	0,32
8,57	0,30
8,59	0,32
8,62	0,31
8,64	0,33
8,66	0,31
8,69	0,34
8,71	0,33
8,74	0,35
8,76	0,33
8,79	0,36
8,81	0,35
8,84	0,38
8,86	0,34
8,88	0,37
8,91	0,35
8,93	0,37
8,96	0,34
8,98	0,36
9,01	0,34
9,03	0,37
9,05	0,34
9,08	0,36
9,10	0,33
9,13	0,36
9,15	0,32
9,18	0,34
9,20	0,32
9,23	0,35
9,25	0,31
9,27	0,34
9,30	0,33
9,32	0,38
9,35	0,36
9,37	0,39
9,40	0,37
9,42	0,40
9,45	0,37
9,47	0,39
9,49	0,36
9,52	0,40
9,54	0,37
9,57	0,39
9,59	0,37
9,62	0,39
9,64	0,37
9,67	0,39
9,69	0,37
9,71	0,39
9,74	0,37
9,76	0,38
9,79	0,36
9,81	0,38
9,84	0,37
9,86	0,37
9,89	0,38
9,91	0,38
9,93	0,41
9,96	0,41
9,98	0,41
10,01	0,42
10,03	0,45
10,06	0,43
10,08	0,44
10,10	0,42
10,13	0,43
10,15	0,42
10,18	0,42
10,20	0,40
10,23	0,42
10,25	0,41
10,28	0,43
10,30	0,42
10,32	0,44
10,35	0,43
10,37	0,43
10,40	0,42
10,42	0,43
10,45	0,42
10,47	0,43
10,50	0,42
10,52	0,43
10,54	0,46
10,57	0,46
10,59	0,46
10,62	0,46
10,64	0,48
10,67	0,47
10,69	0,47
10,72	0,47
10,74	0,47
10,76	0,47
10,79	0,48
10,81	0,47
10,84	0,48
10,86	0,48
10,89	0,48
10,91	0,48
10,94	0,48
10,96	0,48
10,98	0,47
11,01	0,46
11,03	0,47
11,06	0,47
11,08	0,47
11,11	0,47
11,13	0,47
11,15	0,49
11,18	0,49
11,20	0,49
11,23	0,48
11,25	0,50
11,28	0,50
11,30	0,50
11,33	0,50
11,35	0,51
11,37	0,52
11,40	0,52
11,42	0,52
11,45	0,53
11,47	0,53
11,50	0,53
11,52	0,53
11,55	0,52
11,57	0,53
11,59	0,51
11,62	0,52
11,64	0,52
11,67	0,52
11,69	0,51
11,72	0,52
11,74	0,51
11,77	0,55
11,79	0,53
11,81	0,54
11,84	0,53
11,86	0,56
11,89	0,54
11,91	0,56
11,94	0,54
11,96	0,56
11,99	0,54
12,01	0,56
12,03	0,53
12,06	0,56
12,08	0,54
12,11	0,57
12,13	0,54
12,16	0,58
12,18	0,56
12,21	0,57
12,23	0,54
12,25	0,57
12,28	0,55
12,30	0,57
12,33	0,54
12,35	0,57
12,38	0,55
12,40	0,58
12,42	0,55
12,45	0,58
12,47	0,57
12,50	0,60
12,52	0,57
12,55	0,60
12,57	0,58
12,60	0,61
12,62	0,58
12,64	0,60
12,67	0,58
12,69	0,61
12,72	0,59
12,74	0,61
12,77	0,59
12,79	0,62
12,82	0,60
12,84	0,61
12,86	0,59
12,89	0,62
12,91	0,59
12,94	0,61
12,96	0,59
12,99	0,61
13,01	0,60
13,04	0,61
13,06	0,60
13,08	0,64
13,11	0,62
13,13	0,64
13,16	0,63
13,18	0,66
13,21	0,65
13,23	0,66
13,26	0,64
13,28	0,65
13,30	0,64
13,33	0,65
13,35	0,65
13,38	0,65
13,40	0,66
13,43	0,66
13,45	0,67
13,47	0,66
13,50	0,67
13,52	0,65
13,55	0,66
13,57	0,65
13,60	0,66
13,62	0,63
13,65	0,65
13,67	0,64
13,69	0,68
13,72	0,67
13,74	0,69
13,77	0,68
13,79	0,71
13,82	0,70
13,84	0,71
13,87	0,69
13,89	0,71
13,91	0,70
13,94	0,71
13,96	0,69
13,99	0,70
14,01	0,70
14,04	0,71
14,06	0,71
14,09	0,72
14,11	0,72
14,13	0,71
14,16	0,71
14,18	0,71
14,21	0,71
14,23	0,71
14,26	0,71
14,28	0,71
14,31	0,74
14,33	0,74
14,35	0,74
14,38	0,75
14,40	0,77
14,43	0,76
14,45	0,77
14,48	0,76
14,50	0,77
14,52	0,77
14,55	0,77
14,57	0,76
14,60	0,77
14,62	0,77
14,65	0,77
14,67	0,77
14,70	0,77
14,72	0,77
14,74	0,77
14,77	0,77
14,79	0,76
14,82	0,76
14,84	0,75
14,87	0,76
14,89	0,76
14,92	0,78
14,94	0,78
14,96	0,78
14,99	0,78
15,01	0,80
15,04	0,80
15,06	0,79
15,09	0,79
15,11	0,78
15,14	0,80
15,16	0,79
15,18	0,80
15,21	0,79
15,23	0,81
15,26	0,80
15,28	0,82
15,31	0,81
15,33	0,83
15,36	0,80
15,38	0,82
15,40	0,81
15,43	0,82
15,45	0,79
15,48	0,82
15,50	0,80
15,53	0,84
15,55	0,81
15,57	0,85
15,60	0,82
15,62	0,87
15,65	0,83
15,67	0,86
15,70	0,83
15,72	0,87
15,75	0,83
15,77	0,87
15,79	0,83
15,82	0,87
15,84	0,84
15,87	0,87
15,89	0,84
15,92	0,87
15,94	0,84
15,97	0,86
15,99	0,83
16,01	0,87
16,04	0,84
16,06	0,86
16,09	0,84
16,11	0,86
16,14	0,85
16,16	0,87
16,19	0,84
16,21	0,87
16,23	0,87
16,26	0,89
16,28	0,87
16,31	0,91
16,33	0,89
16,36	0,91
16,38	0,89
16,41	0,90
16,43	0,89
16,45	0,90
16,48	0,89
16,50	0,91
16,53	0,90
16,55	0,91
16,58	0,89
16,60	0,90
16,63	0,89
16,65	0,90
16,67	0,88
16,70	0,89
16,72	0,89
16,75	0,90
16,77	0,90
16,80	0,90
16,82	0,91
16,84	0,93
16,87	0,94
16,89	0,93
16,92	0,94
16,94	0,94
16,97	0,96
16,99	0,94
17,02	0,94
17,04	0,93
17,06	0,95
17,09	0,94
17,11	0,95
17,14	0,93
17,16	0,95
17,19	0,94
17,21	0,97
17,24	0,95
17,26	0,97
17,28	0,93
17,31	0,96
17,33	0,93
17,36	0,96
17,38	0,92
17,41	0,93
17,43	0,93
17,46	0,97
17,48	0,96
17,50	0,97
17,53	0,97
17,55	1,00
17,58	1,00
17,60	1,00
17,63	0,99
17,65	0,99
17,68	1,00
17,70	0,99
17,72	0,99
17,75	0,99
17,77	1,00
17,80	1,00
17,82	1,00
17,85	1,00
17,87	1,01
17,89	1,00
17,92	1,00
17,94	1,01
17,97	1,01
17,99	1,00
18,02	1,01
18,04	1,00
18,07	1,03
18,09	1,03
18,11	1,03
18,14	1,04
18,16	1,06
18,19	1,06
18,21	1,06
18,24	1,05
18,26	1,07
18,29	1,07
18,31	1,07
18,33	1,06
18,36	1,07
18,38	1,07
18,41	1,07
18,43	1,07
18,46	1,08
18,48	1,07
18,51	1,07
18,53	1,06
18,55	1,07
18,58	1,06
18,60	1,07
18,63	1,05
18,65	1,07
18,68	1,08
18,70	1,10
18,73	1,08
18,75	1,10
18,77	1,10
18,80	1,12
18,82	1,11
18,85	1,12
18,87	1,11
18,90	1,13
18,92	1,11
18,94	1,14
18,97	1,12
18,99	1,15
19,02	1,12
19,04	1,15
19,07	1,13
19,09	1,17
19,12	1,12
19,14	1,15
19,16	1,12
19,19	1,15
19,21	1,11
19,24	1,15
19,26	1,12
19,29	1,18
19,31	1,15
19,34	1,19
19,36	1,16
19,38	1,21
19,41	1,18
19,43	1,22
19,46	1,19
19,48	1,22
19,51	1,18
19,53	1,22
19,56	1,18
19,58	1,21
19,60	1,18
19,63	1,21
19,65	1,18
19,68	1,21
19,70	1,19
19,73	1,20
19,75	1,18
19,78	1,21
19,80	1,19
19,82	1,22
19,85	1,19
19,87	1,21
19,90	1,22
19,92	1,24
19,95	1,23
19,97	1,25
19,99	1,25
20,02	1,27
20,04	1,26
20,07	1,27
20,09	1,27
20,12	1,27
20,14	1,27
20,17	1,27
20,19	1,27
20,21	1,27
20,24	1,27
20,26	1,27
20,29	1,27
20,31	1,27
20,34	1,26
20,36	1,25
20,39	1,27
20,41	1,26
20,43	1,27
20,46	1,25
20,48	1,27
20,51	1,26
20,53	1,28
20,56	1,26
20,58	1,29
20,61	1,28
20,63	1,30
20,65	1,28
20,68	1,32
20,70	1,30
20,73	1,32
20,75	1,30
20,78	1,32
20,80	1,30
20,83	1,33
20,85	1,30
20,87	1,33
20,90	1,30
20,92	1,34
20,95	1,30
20,97	1,33
21,00	1,30
21,02	1,34
21,05	1,30
21,07	1,32
21,09	1,30
21,12	1,32
21,14	1,31
21,17	1,33
21,19	1,32
21,22	1,34
21,24	1,35
21,26	1,35
21,29	1,35
21,31	1,36
21,34	1,36
21,36	1,37
21,39	1,37
21,41	1,37
21,44	1,37
21,46	1,37
21,48	1,37
21,51	1,37
21,53	1,36
21,56	1,37
21,58	1,37
21,61	1,37
21,63	1,38
21,66	1,37
21,68	1,37
21,70	1,37
21,73	1,36
21,75	1,36
21,78	1,36
21,80	1,37
21,83	1,39
21,85	1,40
21,88	1,40
21,90	1,41
21,92	1,43
21,95	1,42
21,97	1,43
22,00	1,41
22,02	1,42
22,05	1,41
22,07	1,42
22,10	1,40
22,12	1,42
22,14	1,41
22,17	1,43
22,19	1,43
22,22	1,44
22,24	1,43
22,27	1,43
22,29	1,42
22,31	1,44
22,34	1,42
22,36	1,43
22,39	1,42
22,41	1,44
22,44	1,47
22,46	1,47
22,49	1,47
22,51	1,47
22,53	1,49
22,56	1,50
22,58	1,50
22,61	1,49
22,63	1,50
22,66	1,50
22,68	1,50
22,71	1,50
22,73	1,50
22,75	1,50
22,78	1,51
22,80	1,51
22,83	1,50
22,85	1,52
22,88	1,49
22,90	1,51
22,93	1,51
22,95	1,53
22,97	1,51
23,00	1,55
23,02	1,53
23,05	1,59
23,07	1,56
23,10	1,59
23,12	1,57
23,15	1,62
23,17	1,58
23,19	1,61
23,22	1,57
23,24	1,61
23,27	1,59
23,29	1,62
23,32	1,59
23,34	1,62
23,36	1,61
23,39	1,64
23,41	1,62
23,44	1,64
23,46	1,63
23,49	1,64
23,51	1,63
23,54	1,65
23,56	1,64
23,58	1,65
23,61	1,65
23,63	1,66
23,66	1,68
23,68	1,67
23,71	1,68
23,73	1,68
23,76	1,70
23,78	1,70
23,80	1,71
23,83	1,69
23,85	1,72
23,88	1,70
23,90	1,73
23,93	1,70
23,95	1,73
23,98	1,72
24,00	1,75
24,02	1,73
24,05	1,77
24,07	1,75
24,10	1,77
24,12	1,74
24,15	1,78
24,17	1,74
24,20	1,77
24,22	1,74
24,24	1,78
24,27	1,76
24,29	1,79
24,32	1,75
24,34	1,79
24,37	1,78
24,39	1,81
24,42	1,77
24,44	1,81
24,46	1,79
24,49	1,82
24,51	1,80
24,54	1,82
24,56	1,80
24,59	1,83
24,61	1,81
24,63	1,83
24,66	1,80
24,68	1,84
24,71	1,82
24,73	1,82
24,76	1,80
24,78	1,82
24,81	1,80
24,83	1,81
24,85	1,80
24,88	1,82
24,90	1,82
24,93	1,82
24,95	1,83
24,98	1,85
25,00	1,85
25,03	1,85
25,05	1,85
25,07	1,85
25,10	1,86
25,12	1,85
25,15	1,85
25,17	1,85
25,20	1,85
25,22	1,85
25,25	1,85
25,27	1,85
25,29	1,86
25,32	1,85
25,34	1,84
25,37	1,85
25,39	1,86
25,42	1,84
25,44	1,85
25,47	1,84
25,49	1,86
25,51	1,86
25,54	1,87
25,56	1,86
25,59	1,89
25,61	1,88
25,64	1,89
25,66	1,88
25,68	1,90
25,71	1,88
25,73	1,89
25,76	1,87
25,78	1,88
25,81	1,87
25,83	1,88
25,86	1,86
25,88	1,88
25,90	1,87
25,93	1,88
25,95	1,87
25,98	1,88
26,00	1,88
26,03	1,87
26,05	1,87
26,08	1,87
26,10	1,87
26,12	1,86
26,15	1,86
26,17	1,87
26,20	1,89
26,22	1,88
26,25	1,89
26,27	1,90
26,30	1,91
26,32	1,91
26,34	1,91
26,37	1,90
26,39	1,91
26,42	1,90
26,44	1,89
26,47	1,90
26,49	1,89
26,52	1,90
26,54	1,90
26,56	1,91
26,59	1,92
26,61	1,93
26,64	1,90
26,66	1,93
26,69	1,92
26,71	1,94
26,73	1,92
26,76	1,94
26,78	1,93
26,81	1,98
26,83	1,95
26,86	1,97
26,88	1,95
26,91	1,98
26,93	1,97
26,95	1,98
26,98	1,96
27,00	1,99
27,03	1,98
27,05	2,00
27,08	2,00
27,10	2,01
27,13	2,01
27,15	2,01
27,17	2,02
27,20	2,02
27,22	2,04
27,25	2,02
27,27	2,04
27,30	2,03
27,32	2,05
27,35	2,03
27,37	2,05
27,39	2,04
27,42	2,09
27,44	2,07
27,47	2,11
27,49	2,10
27,52	2,14
27,54	2,12
27,57	2,15
27,59	2,12
27,61	2,17
27,64	2,14
27,66	2,18
27,69	2,14
27,71	2,19
27,74	2,16
27,76	2,20
27,78	2,17
27,81	2,21
27,83	2,18
27,86	2,21
27,88	2,17
27,91	2,22
27,93	2,19
27,96	2,23
27,98	2,20
28,00	2,24
28,03	2,23
28,05	2,26
28,08	2,24
28,10	2,28
28,13	2,28
28,15	2,32
28,18	2,29
28,20	2,33
28,22	2,32
28,25	2,34
28,27	2,32
28,30	2,34
28,32	2,32
28,35	2,34
28,37	2,33
28,40	2,35
28,42	2,35
28,44	2,36
28,47	2,34
28,49	2,35
28,52	2,36
28,54	2,36
28,57	2,35
28,59	2,35
28,62	2,37
28,64	2,38
28,66	2,38
28,69	2,39
28,71	2,39
28,74	2,41
28,76	2,42
28,79	2,42
28,81	2,42
28,84	2,44
28,86	2,44
28,88	2,43
28,91	2,43
28,93	2,43
28,96	2,44
28,98	2,43
29,01	2,44
29,03	2,44
29,05	2,45
29,08	2,44
29,10	2,45
29,13	2,44
29,15	2,45
29,18	2,43
29,20	2,44
29,23	2,43
29,25	2,45
29,27	2,43
29,30	2,44
29,32	2,43
29,35	2,46
29,37	2,45
29,40	2,46
29,42	2,45
29,45	2,47
29,47	2,46
29,49	2,47
29,52	2,45
29,54	2,46
29,57	2,45
29,59	2,46
29,62	2,45
29,64	2,45
29,67	2,45
29,69	2,44
29,71	2,44
29,74	2,46
29,76	2,44
29,79	2,44
29,81	2,43
29,84	2,45
29,86	2,43
29,89	2,43
29,91	2,40
29,93	2,43
29,96	2,43
29,98	2,46
30,01	2,43
30,03	2,45
30,06	2,44
30,08	2,46
30,10	2,44
30,13	2,44
30,15	2,42
30,18	2,43
30,20	2,41
30,23	2,43
30,25	2,40
30,28	2,42
30,30	2,40
30,32	2,41
30,35	2,40
30,37	2,41
30,40	2,38
30,42	2,40
30,45	2,39
30,47	2,40
30,50	2,39
30,52	2,40
30,54	2,41
30,57	2,43
30,59	2,42
30,62	2,42
30,64	2,43
30,67	2,43
30,69	2,44
30,72	2,42
30,74	2,42
30,76	2,42
30,79	2,44
30,81	2,42
30,84	2,43
30,86	2,42
30,89	2,44
30,91	2,42
30,94	2,42
30,96	2,40
30,98	2,42
31,01	2,39
31,03	2,42
31,06	2,39
31,08	2,42
31,11	2,39
31,13	2,43
31,15	2,40
31,18	2,46
31,20	2,43
31,23	2,47
31,25	2,44
31,28	2,49
31,30	2,45
31,33	2,49
31,35	2,45
31,37	2,49
31,40	2,46
31,42	2,50
31,45	2,46
31,47	2,51
31,50	2,48
31,52	2,51
31,55	2,48
31,57	2,53
31,59	2,50
31,62	2,52
31,64	2,50
31,67	2,54
31,69	2,52
31,72	2,54
31,74	2,53
31,77	2,56
31,79	2,57
31,81	2,60
31,84	2,59
31,86	2,62
31,89	2,63
31,91	2,65
31,94	2,65
31,96	2,66
31,99	2,68
32,01	2,70
32,03	2,70
32,06	2,71
32,08	2,72
32,11	2,74
32,13	2,74
32,16	2,75
32,18	2,75
32,20	2,76
32,23	2,76
32,25	2,77
32,28	2,79
32,30	2,80
32,33	2,81
32,35	2,81
32,38	2,83
32,40	2,85
32,42	2,86
32,45	2,86
32,47	2,88
32,50	2,90
32,52	2,92
32,55	2,93
32,57	2,95
32,60	2,96
32,62	2,97
32,64	2,98
32,67	2,98
32,69	2,99
32,72	3,01
32,74	3,00
32,77	3,02
32,79	3,03
32,82	3,04
32,84	3,03
32,86	3,05
32,89	3,05
32,91	3,07
32,94	3,06
32,96	3,07
32,99	3,08
33,01	3,09
33,04	3,08
33,06	3,08
33,08	3,09
33,11	3,11
33,13	3,11
33,16	3,12
33,18	3,12
33,21	3,14
33,23	3,14
33,26	3,14
33,28	3,13
33,30	3,14
33,33	3,14
33,35	3,15
33,38	3,13
33,40	3,15
33,43	3,15
33,45	3,15
33,47	3,14
33,50	3,14
33,52	3,13
33,55	3,14
33,57	3,11
33,60	3,13
33,62	3,12
33,65	3,13
33,67	3,12
33,69	3,14
33,72	3,15
33,74	3,16
33,77	3,15
33,79	3,16
33,82	3,16
33,84	3,17
33,87	3,16
33,89	3,15
33,91	3,15
33,94	3,15
33,96	3,14
33,99	3,13
34,01	3,13
34,04	3,12
34,06	3,12
34,09	3,11
34,11	3,12
34,13	3,10
34,16	3,10
34,18	3,09
34,21	3,10
34,23	3,08
34,26	3,09
34,28	3,07
34,31	3,09
34,33	3,08
34,35	3,10
34,38	3,07
34,40	3,10
34,43	3,08
34,45	3,11
34,48	3,08
34,50	3,09
34,52	3,06
34,55	3,09
34,57	3,06
34,60	3,08
34,62	3,05
34,65	3,07
34,67	3,04
34,70	3,07
34,72	3,03
34,74	3,06
34,77	3,01
34,79	3,03
34,82	3,00
34,84	3,02
34,87	2,97
34,89	3,00
34,92	2,97
34,94	3,03
34,96	2,99
34,99	3,02
35,01	2,99
35,04	3,03
35,06	2,99
35,09	3,02
35,11	2,98
35,14	3,01
35,16	2,98
35,18	3,01
35,21	2,97
35,23	3,01
35,26	2,98
35,28	3,00
35,31	2,98
35,33	3,01
35,36	2,98
35,38	2,99
35,40	2,97
35,43	2,98
35,45	2,96
35,48	2,97
35,50	2,95
35,53	2,97
35,55	2,98
35,57	2,99
35,60	2,98
35,62	2,99
35,65	3,00
35,67	3,00
35,70	3,00
35,72	2,99
35,75	3,00
35,77	3,01
35,79	3,02
35,82	3,00
35,84	3,02
35,87	3,02
35,89	3,03
35,92	3,02
35,94	3,04
35,97	3,03
35,99	3,03
36,01	3,03
36,04	3,05
36,06	3,04
36,09	3,04
36,11	3,04
36,14	3,06
36,16	3,08
36,19	3,09
36,21	3,09
36,23	3,11
36,26	3,13
36,28	3,15
36,31	3,15
36,33	3,17
36,36	3,18
36,38	3,20
36,41	3,20
36,43	3,21
36,45	3,22
36,48	3,23
36,50	3,24
36,53	3,25
36,55	3,27
36,58	3,28
36,60	3,31
36,62	3,32
36,65	3,34
36,67	3,35
36,70	3,37
36,72	3,38
36,75	3,40
36,77	3,41
36,80	3,42
36,82	3,43
36,84	3,45
36,87	3,48
36,89	3,49
36,92	3,51
36,94	3,53
36,97	3,55
36,99	3,57
37,02	3,59
37,04	3,60
37,06	3,62
37,09	3,64
37,11	3,65
37,14	3,67
37,16	3,68
37,19	3,70
37,21	3,70
37,24	3,71
37,26	3,72
37,28	3,73
37,31	3,73
37,33	3,74
37,36	3,75
37,38	3,78
37,41	3,78
37,43	3,79
37,46	3,81
37,48	3,85
37,50	3,84
37,53	3,86
37,55	3,86
37,58	3,89
37,60	3,88
37,63	3,90
37,65	3,89
37,68	3,91
37,70	3,90
37,72	3,93
37,75	3,90
37,77	3,94
37,80	3,91
37,82	3,94
37,85	3,92
37,87	3,95
37,89	3,93
37,92	3,95
37,94	3,91
37,97	3,94
37,99	3,91
38,02	3,94
38,04	3,90
38,07	3,93
38,09	3,91
38,11	3,94
38,14	3,91
38,16	3,95
38,19	3,92
38,21	3,95
38,24	3,91
38,26	3,94
38,29	3,91
38,31	3,94
38,33	3,90
38,36	3,92
38,38	3,89
38,41	3,92
38,43	3,88
38,46	3,90
38,48	3,87
38,51	3,89
38,53	3,84
38,55	3,86
38,58	3,82
38,60	3,85
38,63	3,81
38,65	3,83
38,68	3,80
38,70	3,85
38,73	3,82
38,75	3,84
38,77	3,81
38,80	3,83
38,82	3,79
38,85	3,81
38,87	3,78
38,90	3,79
38,92	3,77
38,94	3,78
38,97	3,76
38,99	3,77
39,02	3,76
39,04	3,76
39,07	3,75
39,09	3,75
39,12	3,74
39,14	3,72
39,16	3,71
39,19	3,70
39,21	3,70
39,24	3,67
39,26	3,68
39,29	3,67
39,31	3,69
39,34	3,68
39,36	3,68
39,38	3,67
39,41	3,69
39,43	3,68
39,46	3,68
39,48	3,66
39,51	3,67
39,53	3,66
39,56	3,67
39,58	3,65
39,60	3,65
39,63	3,63
39,65	3,63
39,68	3,62
39,70	3,63
39,73	3,61
39,75	3,60
39,78	3,58
39,80	3,58
39,82	3,57
39,85	3,56
39,87	3,55
39,90	3,55
39,92	3,58
39,95	3,58
39,97	3,57
39,99	3,57
40,02	3,59
40,04	3,58
40,07	3,58
40,09	3,57
40,12	3,58
40,14	3,58
40,17	3,59
40,19	3,58
40,21	3,59
40,24	3,58
40,26	3,59
40,29	3,58
40,31	3,58
40,34	3,58
40,36	3,57
40,39	3,56
40,41	3,57
40,43	3,57
40,46	3,56
40,48	3,57
40,51	3,58
40,53	3,59
40,56	3,59
40,58	3,59
40,61	3,60
40,63	3,62
40,65	3,63
40,68	3,63
40,70	3,65
40,73	3,67
40,75	3,68
40,78	3,69
40,80	3,69
40,83	3,70
40,85	3,70
40,87	3,72
40,90	3,72
40,92	3,73
40,95	3,74
40,97	3,74
41,00	3,76
41,02	3,77
41,05	3,79
41,07	3,80
41,09	3,82
41,12	3,83
41,14	3,87
41,17	3,87
41,19	3,91
41,22	3,91
41,24	3,96
41,26	3,97
41,29	4,01
41,31	4,01
41,34	4,07
41,36	4,07
41,39	4,11
41,41	4,10
41,44	4,15
41,46	4,14
41,48	4,19
41,51	4,17
41,53	4,24
41,56	4,23
41,58	4,28
41,61	4,26
41,63	4,32
41,66	4,31
41,68	4,36
41,70	4,34
41,73	4,40
41,75	4,39
41,78	4,45
41,80	4,43
41,83	4,49
41,85	4,49
41,88	4,54
41,90	4,53
41,92	4,59
41,95	4,58
41,97	4,63
42,00	4,61
42,02	4,65
42,05	4,64
42,07	4,68
42,10	4,66
42,12	4,70
42,14	4,68
42,17	4,71
42,19	4,69
42,22	4,71
42,24	4,70
42,27	4,73
42,29	4,71
42,31	4,74
42,34	4,73
42,36	4,76
42,39	4,76
42,41	4,77
42,44	4,77
42,46	4,80
42,49	4,80
42,51	4,81
42,53	4,80
42,56	4,81
42,58	4,81
42,61	4,81
