Voltage U1	Corriente IA
U1/V	IA/nA

42,58	0,86
42,61	0,86
42,63	0,88
42,66	0,85
42,68	0,88
42,71	0,86
42,73	0,89
42,75	0,86
42,78	0,87
42,80	0,84
42,83	0,86
42,85	0,84
42,88	0,86
42,90	0,83
42,93	0,85
42,95	0,83
42,97	0,84
43,00	0,82
43,02	0,83
43,05	0,80
43,07	0,81
43,10	0,80
43,12	0,80
43,15	0,78
43,17	0,78
43,19	0,77
43,22	0,79
43,24	0,78
43,27	0,77
43,29	0,77
43,32	0,77
43,34	0,77
43,36	0,76
43,39	0,74
43,41	0,73
43,44	0,73
43,46	0,72
43,49	0,72
43,51	0,69
43,54	0,70
43,56	0,68
43,58	0,69
43,61	0,67
43,63	0,67
43,66	0,65
43,68	0,65
43,71	0,64
43,73	0,63
43,76	0,61
43,78	0,61
43,80	0,60
43,83	0,62
43,85	0,61
43,88	0,61
43,90	0,60
43,93	0,61
43,95	0,60
43,98	0,60
44,00	0,58
44,02	0,58
44,05	0,57
44,07	0,56
44,10	0,55
44,12	0,54
44,15	0,53
44,17	0,52
44,20	0,51
44,22	0,51
44,24	0,51
44,27	0,49
44,29	0,49
44,32	0,48
44,34	0,47
44,37	0,46
44,39	0,45
44,41	0,45
44,44	0,47
44,46	0,46
44,49	0,47
44,51	0,47
44,54	0,48
44,56	0,48
44,59	0,48
44,61	0,47
44,63	0,48
44,66	0,47
44,68	0,47
44,71	0,46
44,73	0,46
44,76	0,46
44,78	0,46
44,81	0,45
44,83	0,46
44,85	0,45
44,88	0,45
44,90	0,44
44,93	0,46
44,95	0,45
44,98	0,45
45,00	0,44
45,03	0,45
45,05	0,46
45,07	0,47
45,10	0,46
45,12	0,48
45,15	0,49
45,17	0,50
45,20	0,50
45,22	0,51
45,25	0,51
45,27	0,53
45,29	0,51
45,32	0,53
45,34	0,52
45,37	0,54
45,39	0,52
45,42	0,55
45,44	0,53
45,47	0,57
45,49	0,54
45,51	0,57
45,54	0,55
45,56	0,59
45,59	0,57
45,61	0,60
45,64	0,58
45,66	0,62
45,68	0,60
45,71	0,64
45,73	0,62
45,76	0,67
45,78	0,65
45,81	0,69
45,83	0,68
45,86	0,73
45,88	0,70
45,90	0,74
45,93	0,71
45,95	0,76
45,98	0,73
46,00	0,77
46,03	0,74
46,05	0,78
46,08	0,77
46,10	0,79
46,12	0,77
46,15	0,81
46,17	0,80
46,20	0,82
46,22	0,81
46,25	0,84
46,27	0,84
46,30	0,87
46,32	0,86
46,34	0,89
46,37	0,90
46,39	0,92
46,42	0,92
46,44	0,94
46,47	0,95
46,49	0,95
46,52	0,96
46,54	0,95
46,56	0,97
46,59	0,97
46,61	0,98
46,64	0,98
46,66	1,00
46,69	0,99
46,71	1,00
46,73	0,99
46,76	1,01
46,78	1,00
46,81	1,01
46,83	1,00
46,86	1,02
46,88	1,03
46,91	1,04
46,93	1,02
46,95	1,05
46,98	1,05
47,00	1,07
47,03	1,05
47,05	1,07
47,08	1,06
47,10	1,09
47,13	1,06
47,15	1,08
47,17	1,05
47,20	1,07
47,22	1,05
47,25	1,06
47,27	1,04
47,30	1,05
47,32	1,03
47,35	1,04
47,37	1,03
47,39	1,02
47,42	1,01
47,44	1,01
47,47	1,01
47,49	1,00
47,52	0,98
47,54	0,98
47,57	0,98
47,59	0,99
47,61	0,98
47,64	0,97
47,66	0,97
47,69	0,98
47,71	0,97
47,74	0,95
47,76	0,93
47,78	0,92
47,81	0,91
47,83	0,91
47,86	0,89
47,88	0,89
47,91	0,88
47,93	0,88
47,96	0,87
47,98	0,86
48,00	0,84
48,03	0,82
48,05	0,81
48,08	0,79
48,10	0,78
48,13	0,76
48,15	0,75
48,18	0,74
48,20	0,76
48,22	0,74
48,25	0,74
48,27	0,72
48,30	0,74
48,32	0,72
48,35	0,73
48,37	0,69
48,40	0,70
48,42	0,68
48,44	0,68
48,47	0,66
48,49	0,65
48,52	0,64
48,54	0,64
48,57	0,62
48,59	0,62
48,62	0,60
48,64	0,59
48,66	0,58
48,69	0,58
48,71	0,56
48,74	0,55
48,76	0,54
48,79	0,54
48,81	0,56
48,84	0,55
48,86	0,53
48,88	0,54
48,91	0,55
48,93	0,56
48,96	0,53
48,98	0,53
49,01	0,52
49,03	0,53
49,05	0,51
49,08	0,51
49,10	0,48
49,13	0,50
49,15	0,47
49,18	0,49
49,20	0,47
49,23	0,49
49,25	0,44
49,27	0,47
49,30	0,44
49,32	0,46
49,35	0,43
49,37	0,46
49,40	0,43
49,42	0,48
49,45	0,45
49,47	0,48
49,49	0,46
49,52	0,50
49,54	0,48
49,57	0,51
49,59	0,49
49,62	0,52
49,64	0,51
49,67	0,53
49,69	0,51
49,71	0,54
49,74	0,52
49,76	0,53
49,79	0,53
49,81	0,54
49,84	0,54
49,86	0,55
49,89	0,54
49,91	0,56
49,93	0,56
49,96	0,57
49,98	0,56
