Voltage U1	Corriente IA
7,00	0,45
7,03	0,44
7,05	0,42
7,08	0,41
7,10	0,41
7,13	0,41
7,15	0,40
7,17	0,39
7,20	0,39
7,22	0,37
7,25	0,36
7,27	0,35
7,30	0,33
7,32	0,32
7,35	0,31
7,37	0,30
7,39	0,30
7,42	0,29
7,44	0,28
7,47	0,29
7,49	0,28
7,52	0,28
7,54	0,25
7,57	0,26
7,59	0,26
7,61	0,27
7,64	0,24
7,66	0,26
7,69	0,24
7,71	0,28
7,74	0,26
7,76	0,27
7,78	0,25
7,81	0,29
7,83	0,26
7,86	0,30
7,88	0,25
7,91	0,29
7,93	0,26
7,96	0,30
7,98	0,26
8,00	0,29
8,03	0,27
8,05	0,31
8,08	0,28
8,10	0,32
8,13	0,28
8,15	0,32
8,18	0,29
8,20	0,33
8,22	0,30
8,25	0,33
8,27	0,31
8,30	0,35
8,32	0,35
8,35	0,38
8,37	0,36
8,40	0,41
8,42	0,39
8,44	0,43
8,47	0,41
8,49	0,44
8,52	0,44
8,54	0,47
8,57	0,46
8,59	0,49
8,62	0,49
8,64	0,51
8,66	0,51
8,69	0,53
8,71	0,54
8,74	0,57
8,76	0,56
8,79	0,57
8,81	0,60
8,84	0,61
8,86	0,63
8,88	0,64
8,91	0,65
8,93	0,69
8,96	0,71
8,98	0,72
9,01	0,75
9,03	0,77
9,05	0,78
9,08	0,80
9,10	0,81
9,13	0,83
9,15	0,85
9,18	0,86
9,20	0,89
9,23	0,90
9,25	0,93
9,27	0,94
9,30	0,97
9,32	0,99
9,35	1,01
9,37	1,02
9,40	1,04
9,42	1,07
9,45	1,10
9,47	1,11
9,49	1,14
9,52	1,17
9,54	1,22
9,57	1,24
9,59	1,26
9,62	1,29
9,64	1,32
9,67	1,34
9,69	1,36
9,71	1,39
9,74	1,41
9,76	1,45
9,79	1,47
9,81	1,52
9,84	1,54
9,86	1,58
9,89	1,60
9,91	1,64
9,93	1,65
9,96	1,69
9,98	1,68
10,01	1,73
10,03	1,75
10,06	1,80
10,08	1,81
10,10	1,86
10,13	1,88
10,15	1,97
10,18	1,97
10,20	2,02
10,23	2,03
10,25	2,10
10,28	2,12
10,30	2,17
10,32	2,18
10,35	2,25
10,37	2,27
10,40	2,33
10,42	2,34
10,45	2,40
10,47	2,42
10,50	2,47
10,52	2,48
10,54	2,53
10,57	2,55
10,59	2,59
10,62	2,61
10,64	2,67
10,67	2,69
10,69	2,73
10,72	2,76
10,74	2,82
10,76	2,86
10,79	2,89
10,81	2,92
10,84	2,96
10,86	3,01
10,89	3,04
10,91	3,06
10,94	3,09
10,96	3,12
10,98	3,14
11,01	3,17
11,03	3,17
11,06	3,20
11,08	3,20
11,11	3,22
11,13	3,20
11,15	3,21
11,18	3,18
11,20	3,19
11,23	3,15
11,25	3,16
11,28	3,16
11,30	3,06
11,33	3,03
11,35	2,93
11,37	2,89
11,40	2,78
11,42	2,72
11,45	2,57
11,47	2,61
11,50	2,47
11,52	2,47
11,55	2,34
11,57	2,33
11,59	2,19
11,62	2,15
11,64	2,00
11,67	1,95
11,69	1,83
11,72	1,77
11,74	1,65
11,77	1,60
11,79	1,50
11,81	1,43
11,84	1,33
11,86	1,26
11,89	1,15
11,91	1,07
11,94	0,98
11,96	0,91
11,99	0,83
12,01	0,79
12,03	0,72
12,06	0,69
12,08	0,66
12,11	0,63
12,13	0,59
12,16	0,57
12,18	0,54
12,21	0,51
12,23	0,48
12,25	0,45
12,28	0,44
12,30	0,42
12,33	0,41
12,35	0,40
12,38	0,40
12,40	0,38
12,42	0,38
12,45	0,37
12,47	0,38
12,50	0,36
12,52	0,36
12,55	0,36
12,57	0,38
12,60	0,38
12,62	0,39
12,64	0,39
12,67	0,41
12,69	0,43
12,72	0,45
12,74	0,45
12,77	0,48
12,79	0,50
12,82	0,53
12,84	0,54
12,86	0,55
12,89	0,57
12,91	0,59
12,94	0,60
12,96	0,61
12,99	0,62
13,01	0,65
13,04	0,67
13,06	0,69
13,08	0,71
13,11	0,73
13,13	0,75
13,16	0,78
13,18	0,80
13,21	0,82
13,23	0,85
13,26	0,87
13,28	0,90
13,30	0,94
13,33	0,96
13,35	0,98
13,38	1,02
13,40	1,05
13,43	1,08
13,45	1,11
13,47	1,14
13,50	1,18
13,52	1,22
13,55	1,24
13,57	1,27
13,60	1,30
13,62	1,33
13,65	1,36
13,67	1,40
13,69	1,43
13,72	1,47
13,74	1,50
13,77	1,55
13,79	1,59
13,82	1,63
13,84	1,66
13,87	1,69
13,89	1,73
13,91	1,79
13,94	1,83
13,96	1,87
13,99	1,91
14,01	1,96
14,04	2,01
14,06	2,06
14,09	2,08
14,11	2,14
14,13	2,17
14,16	2,22
14,18	2,25
14,21	2,30
14,23	2,33
14,26	2,38
14,28	2,42
14,31	2,47
14,33	2,52
14,35	2,56
14,38	2,62
14,40	2,68
14,43	2,74
14,45	2,78
14,48	2,83
14,50	2,88
14,52	2,95
14,55	2,99
14,57	3,03
14,60	3,08
14,62	3,16
14,65	3,21
14,67	3,28
14,70	3,32
14,72	3,40
14,74	3,45
14,77	3,53
14,79	3,57
14,82	3,64
14,84	3,68
14,87	3,75
14,89	3,78
14,92	3,86
14,94	3,90
14,96	3,97
14,99	4,01
15,01	4,11
15,04	4,15
15,06	4,22
15,09	4,26
15,11	4,31
15,14	4,36
15,16	4,42
15,18	4,43
15,21	4,49
15,23	4,55
15,26	4,61
15,28	4,66
15,31	4,74
15,33	4,78
15,36	4,87
15,38	4,90
15,40	4,98
15,43	4,99
15,45	5,10
15,48	5,11
15,50	5,23
15,53	5,22
15,55	5,35
15,57	5,34
15,60	5,49
15,62	5,47
15,65	5,62
15,67	5,58
15,70	5,74
15,72	5,68
15,75	5,84
15,77	5,76
15,79	5,91
15,82	5,83
15,84	6,00
15,87	5,89
15,89	6,05
15,92	5,95
15,94	6,04
15,97	5,99
15,99	6,07
16,01	6,00
16,04	6,08
16,06	6,01
16,09	6,06
16,11	6,04
16,14	6,01
16,16	5,97
16,19	5,90
16,21	5,85
16,23	5,76
16,26	5,70
16,28	5,58
16,31	5,50
16,33	5,38
16,36	5,31
16,38	5,16
16,41	5,07
16,43	4,91
16,45	4,84
16,48	4,66
16,50	4,52
16,53	4,32
16,55	4,18
16,58	3,96
16,60	3,80
16,63	3,57
16,65	3,45
16,67	3,26
16,70	3,14
16,72	2,96
16,75	2,84
16,77	2,67
16,80	2,55
16,82	2,37
16,84	2,24
16,87	2,08
16,89	1,94
16,92	1,82
16,94	1,71
16,97	1,61
16,99	1,52
17,02	1,44
17,04	1,37
17,06	1,33
17,09	1,27
17,11	1,22
17,14	1,17
17,16	1,13
17,19	1,08
17,21	1,03
17,24	0,98
17,26	0,95
17,28	0,91
17,31	0,89
17,33	0,85
17,36	0,84
17,38	0,82
17,41	0,80
17,43	0,80
17,46	0,79
17,48	0,79
17,50	0,78
17,53	0,79
17,55	0,79
17,58	0,80
17,60	0,79
17,63	0,81
17,65	0,82
17,68	0,87
17,70	0,87
17,72	0,90
17,75	0,93
17,77	0,97
17,80	1,00
17,82	1,04
17,85	1,04
17,87	1,09
17,89	1,10
17,92	1,13
17,94	1,14
17,97	1,16
17,99	1,18
18,02	1,22
18,04	1,24
18,07	1,29
18,09	1,33
18,11	1,37
18,14	1,40
18,16	1,45
18,19	1,49
18,21	1,52
18,24	1,57
18,26	1,61
18,29	1,68
18,31	1,72
18,33	1,76
18,36	1,82
18,38	1,89
18,41	1,93
18,43	1,98
18,46	2,03
18,48	2,08
18,51	2,12
18,53	2,16
18,55	2,19
18,58	2,24
18,60	2,28
18,63	2,31
18,65	2,37
18,68	2,42
18,70	2,48
18,73	2,52
18,75	2,58
18,77	2,65
18,80	2,70
18,82	2,76
18,85	2,80
18,87	2,87
18,90	2,93
18,92	3,00
18,94	3,04
18,97	3,12
18,99	3,17
19,02	3,27
19,04	3,31
19,07	3,41
19,09	3,45
19,12	3,55
19,14	3,56
19,16	3,66
19,19	3,68
19,21	3,79
19,24	3,79
19,26	3,92
19,29	3,94
19,31	4,07
19,34	4,08
19,36	4,22
19,38	4,23
19,41	4,39
19,43	4,37
19,46	4,51
19,48	4,51
19,51	4,66
19,53	4,65
19,56	4,79
19,58	4,83
19,60	4,97
19,63	5,02
19,65	5,14
19,68	5,21
19,70	5,34
19,73	5,40
19,75	5,48
19,78	5,55
19,80	5,63
19,82	5,73
19,85	5,80
19,87	5,89
19,90	5,96
19,92	6,07
19,95	6,14
19,97	6,25
19,99	6,34
20,02	6,46
20,04	6,52
20,07	6,63
20,09	6,70
20,12	6,82
20,14	6,88
20,17	6,98
20,19	7,04
20,21	7,19
20,24	7,26
20,26	7,38
20,29	7,46
20,31	7,59
20,34	7,67
20,36	7,78
20,39	7,83
20,41	7,94
20,43	8,00
20,46	8,10
20,48	8,15
20,51	8,25
20,53	8,33
20,56	8,43
20,58	8,50
20,61	8,60
20,63	8,66
20,65	8,74
20,68	8,78
20,70	8,85
20,73	8,89
20,75	8,93
20,78	8,96
20,80	9,00
20,83	9,04
20,85	9,08
20,87	9,08
20,90	9,09
20,92	9,09
20,95	9,07
20,97	9,04
21,00	9,00
21,02	8,97
21,05	8,92
21,07	8,87
21,09	8,79
21,12	8,73
21,14	8,63
21,17	8,53
21,19	8,39
21,22	8,27
21,24	8,11
21,26	7,95
21,29	7,79
21,31	7,67
21,34	7,48
21,36	7,33
21,39	7,13
21,41	6,99
21,44	6,79
21,46	6,60
21,48	6,34
21,51	6,16
21,53	5,91
21,56	5,72
21,58	5,46
21,61	5,29
21,63	5,07
21,66	4,91
21,68	4,70
21,70	4,56
21,73	4,37
21,75	4,23
21,78	4,03
21,80	3,88
21,83	3,71
21,85	3,56
21,88	3,39
21,90	3,27
21,92	3,14
21,95	3,05
21,97	2,93
22,00	2,82
22,02	2,72
22,05	2,65
22,07	2,53
22,10	2,42
22,12	2,33
22,14	2,24
22,17	2,15
22,19	2,06
22,22	1,98
22,24	1,91
22,27	1,85
22,29	1,79
22,31	1,74
22,34	1,70
22,36	1,67
22,39	1,63
22,41	1,60
22,44	1,58
22,46	1,55
22,49	1,53
22,51	1,51
22,53	1,52
22,56	1,51
22,58	1,50
22,61	1,49
22,63	1,52
22,66	1,53
22,68	1,56
22,71	1,56
22,73	1,60
22,75	1,62
22,78	1,67
22,80	1,67
22,83	1,70
22,85	1,70
22,88	1,74
22,90	1,75
22,93	1,81
22,95	1,80
22,97	1,87
23,00	1,88
23,02	1,97
23,05	1,98
23,07	2,07
23,10	2,06
23,12	2,16
23,15	2,17
23,17	2,26
23,19	2,25
23,22	2,35
23,24	2,38
23,27	2,47
23,29	2,50
23,32	2,58
23,34	2,63
23,36	2,74
23,39	2,79
23,41	2,85
23,44	2,92
23,46	2,98
23,49	3,05
23,51	3,11
23,54	3,16
23,56	3,23
23,58	3,30
23,61	3,36
23,63	3,45
23,66	3,52
23,68	3,61
23,71	3,67
23,73	3,78
23,76	3,84
23,78	3,93
23,80	3,98
23,83	4,07
23,85	4,14
23,88	4,24
23,90	4,30
23,93	4,40
23,95	4,49
23,98	4,62
24,00	4,70
24,02	4,80
24,05	4,89
24,07	4,99
24,10	5,06
24,12	5,15
24,15	5,21
24,17	5,31
24,20	5,39
24,22	5,49
24,24	5,57
24,27	5,69
24,29	5,78
24,32	5,89
24,34	5,99
24,37	6,08
24,39	6,16
24,42	6,25
24,44	6,34
24,46	6,44
24,49	6,54
24,51	6,63
24,54	6,76
24,56	6,88
24,59	7,01
24,61	7,13
24,63	7,25
24,66	7,37
24,68	7,49
24,71	7,58
24,73	7,68
24,76	7,77
24,78	7,88
24,81	7,97
24,83	8,09
24,85	8,20
24,88	8,34
24,90	8,46
24,93	8,61
24,95	8,73
24,98	8,88
25,00	8,98
25,03	9,10
25,05	9,20
25,07	9,33
25,10	9,42
25,12	9,54
25,15	9,64
25,17	9,78
25,20	9,91
25,22	10,06
25,25	10,16
25,27	10,31
25,29	10,41
25,32	10,53
25,34	10,61
25,37	10,72
25,39	10,79
25,42	10,91
25,44	10,98
25,47	11,10
25,49	11,19
25,51	11,31
25,54	11,38
25,56	11,49
25,59	11,55
25,61	11,63
25,64	11,65
25,66	11,72
25,68	11,74
25,71	11,78
25,73	11,79
25,76	11,82
25,78	11,84
25,81	11,88
25,83	11,87
25,86	11,88
25,88	11,86
25,90	11,85
25,93	11,81
25,95	11,78
25,98	11,70
26,00	11,65
26,03	11,57
26,05	11,48
26,08	11,39
26,10	11,28
26,12	11,15
26,15	11,01
26,17	10,87
26,20	10,71
26,22	10,58
26,25	10,42
26,27	10,28
26,30	10,11
26,32	9,96
26,34	9,78
26,37	9,61
26,39	9,40
26,42	9,24
26,44	9,00
26,47	8,83
26,49	8,60
26,52	8,44
26,54	8,24
26,56	8,10
26,59	7,88
26,61	7,75
26,64	7,56
26,66	7,39
26,69	7,19
26,71	6,99
26,73	6,78
26,76	6,57
26,78	6,37
26,81	6,14
26,83	5,98
26,86	5,77
26,88	5,62
26,91	5,47
26,93	5,32
26,95	5,16
26,98	5,03
27,00	4,88
27,03	4,76
27,05	4,62
27,08	4,46
27,10	4,32
27,13	4,21
27,15	4,09
27,17	3,98
27,20	3,88
27,22	3,79
27,25	3,69
27,27	3,61
27,30	3,52
27,32	3,44
27,35	3,36
27,37	3,30
27,39	3,23
27,42	3,18
27,44	3,12
27,47	3,07
27,49	3,03
27,52	2,99
27,54	2,96
27,57	2,92
27,59	2,90
27,61	2,88
27,64	2,88
27,66	2,86
27,69	2,86
27,71	2,85
27,74	2,87
27,76	2,87
27,78	2,87
27,81	2,87
27,83	2,90
27,86	2,91
27,88	2,93
27,91	2,94
27,93	2,98
27,96	3,00
27,98	3,05
28,00	3,08
28,03	3,13
28,05	3,16
28,08	3,20
28,10	3,24
28,13	3,30
28,15	3,34
28,18	3,39
28,20	3,43
28,22	3,49
28,25	3,55
28,27	3,62
28,30	3,68
28,32	3,76
28,35	3,85
28,37	3,92
28,40	4,00
28,42	4,07
28,44	4,15
28,47	4,22
28,49	4,30
28,52	4,36
28,54	4,44
28,57	4,51
28,59	4,60
28,62	4,69
28,64	4,79
28,66	4,87
28,69	4,97
28,71	5,05
28,74	5,15
28,76	5,24
28,79	5,33
28,81	5,41
28,84	5,52
28,86	5,61
28,88	5,73
28,91	5,83
28,93	5,94
28,96	6,06
28,98	6,18
29,01	6,26
29,03	6,36
29,05	6,47
29,08	6,57
29,10	6,67
29,13	6,77
29,15	6,87
29,18	7,01
29,20	7,12
29,23	7,25
29,25	7,37
29,27	7,51
29,30	7,64
29,32	7,76
29,35	7,86
29,37	7,99
29,40	8,09
29,42	8,22
29,45	8,34
29,47	8,46
29,49	8,59
29,52	8,74
29,54	8,89
29,57	9,06
29,59	9,20
29,62	9,35
29,64	9,48
29,67	9,63
29,69	9,75
29,71	9,87
29,74	9,99
29,76	10,13
29,79	10,26
29,81	10,41
29,84	10,56
29,86	10,72
29,89	10,88
29,91	11,03
29,93	11,13
29,96	11,29
29,98	11,40
30,01	11,56
30,03	11,66
30,06	11,82
30,08	11,93
30,10	12,15
30,13	12,25
30,15	12,46
30,18	12,59
30,20	12,79
30,23	12,91
30,25	13,07
30,28	13,19
30,30	13,33
30,32	13,44
30,35	13,57
30,37	13,68
30,40	13,79
30,42	13,93
30,45	14,03
30,47	14,18
30,50	14,26
30,52	14,39
30,54	14,48
30,57	14,59
30,59	14,66
30,62	14,75
30,64	14,78
30,67	14,89
30,69	14,93
30,72	14,98
30,74	15,02
30,76	15,08
30,79	15,13
30,81	15,16
30,84	15,16
30,86	15,17
30,89	15,17
30,91	15,15
30,94	15,11
30,96	15,07
30,98	15,03
31,01	14,98
31,03	14,91
31,06	14,83
31,08	14,75
31,11	14,67
31,13	14,57
31,15	14,45
31,18	14,37
31,20	14,26
31,23	14,15
31,25	14,03
31,28	13,91
31,30	13,77
31,33	13,65
31,35	13,47
31,37	13,32
31,40	13,15
31,42	13,00
31,45	12,80
31,47	12,65
31,50	12,47
31,52	12,34
31,55	12,14
31,57	11,99
31,59	11,79
31,62	11,64
31,64	11,43
31,67	11,26
31,69	11,01
31,72	10,82
31,74	10,57
31,77	10,39
31,79	10,16
31,81	10,00
31,84	9,76
31,86	9,61
31,89	9,40
31,91	9,26
31,94	9,06
31,96	8,88
31,99	8,66
32,01	8,50
32,03	8,29
32,06	8,13
32,08	7,94
32,11	7,81
32,13	7,66
32,16	7,55
32,18	7,42
32,20	7,29
32,23	7,17
32,25	7,05
32,28	6,89
32,30	6,76
32,33	6,63
32,35	6,50
32,38	6,38
32,40	6,27
32,42	6,17
32,45	6,09
32,47	6,00
32,50	5,92
32,52	5,86
32,55	5,78
32,57	5,71
32,60	5,65
32,62	5,59
32,64	5,53
32,67	5,48
32,69	5,43
32,72	5,42
32,74	5,40
32,77	5,36
32,79	5,35
32,82	5,35
32,84	5,33
32,86	5,32
32,89	5,31
32,91	5,31
32,94	5,32
32,96	5,31
32,99	5,33
33,01	5,34
33,04	5,35
33,06	5,37
33,08	5,39
33,11	5,41
33,13	5,44
33,16	5,46
33,18	5,49
33,21	5,54
33,23	5,58
33,26	5,63
33,28	5,69
33,30	5,76
33,33	5,84
33,35	5,90
33,38	5,95
33,40	6,02
33,43	6,09
33,45	6,15
33,47	6,21
33,50	6,27
33,52	6,34
33,55	6,43
33,57	6,51
33,60	6,61
33,62	6,71
33,65	6,80
33,67	6,88
33,69	6,98
33,72	7,06
33,74	7,16
33,77	7,23
33,79	7,34
33,82	7,45
33,84	7,58
33,87	7,69
33,89	7,82
33,91	7,93
33,94	8,10
33,96	8,18
33,99	8,30
34,01	8,41
34,04	8,54
34,06	8,64
34,09	8,79
34,11	8,87
34,13	9,05
34,16	9,17
34,18	9,32
34,21	9,45
34,23	9,62
34,26	9,74
34,28	9,90
34,31	10,01
34,33	10,18
34,35	10,31
34,38	10,44
34,40	10,58
34,43	10,74
34,45	10,90
34,48	11,07
34,50	11,24
34,52	11,43
34,55	11,63
34,57	11,79
34,60	11,94
34,62	12,10
34,65	12,28
34,67	12,43
34,70	12,59
34,72	12,74
34,74	12,94
34,77	13,12
34,79	13,32
34,82	13,50
34,84	13,70
34,87	13,90
34,89	14,07
34,92	14,23
34,94	14,42
34,96	14,60
34,99	14,76
35,01	14,93
35,04	15,10
35,06	15,31
35,09	15,51
35,11	15,71
35,14	15,92
35,16	16,14
35,18	16,36
35,21	16,52
35,23	16,71
35,26	16,88
35,28	17,06
35,31	17,22
35,33	17,38
35,36	17,51
35,38	17,72
35,40	17,88
35,43	18,07
35,45	18,21
35,48	18,40
35,50	18,52
35,53	18,67
35,55	18,77
35,57	18,91
35,60	19,00
35,62	19,13
35,65	19,21
35,67	19,34
35,70	19,44
35,72	19,56
35,75	19,66
35,77	19,77
35,79	19,83
35,82	19,92
35,84	19,97
35,87	20,06
35,89	20,10
35,92	20,14
35,94	20,16
35,97	20,20
35,99	20,20
36,01	20,21
36,04	20,18
36,06	20,19
36,09	20,17
36,11	20,15
36,14	20,11
36,16	20,08
36,19	20,05
36,21	19,99
36,23	19,94
36,26	19,86
36,28	19,80
36,31	19,71
36,33	19,63
36,36	19,51
36,38	19,44
36,41	19,31
36,43	19,24
36,45	19,11
36,48	19,04
36,50	18,88
36,53	18,80
36,55	18,63
36,58	18,56
36,60	18,36
36,62	18,25
36,65	18,02
36,67	17,93
36,70	17,71
36,72	17,59
36,75	17,39
36,77	17,30
36,80	17,08
36,82	16,98
36,84	16,77
36,87	16,68
36,89	16,47
36,92	16,33
36,94	16,11
36,97	15,98
36,99	15,76
37,02	15,62
37,04	15,43
37,06	15,31
37,09	15,16
37,11	15,03
37,14	14,88
37,16	14,77
37,19	14,62
37,21	14,47
37,24	14,30
37,26	14,20
37,28	14,00
37,31	13,92
37,33	13,72
37,36	13,68
37,38	13,50
37,41	13,48
37,43	13,27
37,46	13,29
37,48	13,08
37,50	13,13
37,53	12,87
37,55	12,94
37,58	12,70
37,60	12,78
37,63	12,52
37,65	12,63
37,68	12,38
37,70	12,55
37,72	12,31
37,75	12,46
37,77	12,22
37,80	12,40
37,82	12,14
37,85	12,18
37,87	12,03
37,89	12,09
37,92	11,97
37,94	12,05
37,97	11,95
37,99	12,04
38,02	12,08
38,04	12,07
38,07	12,13
38,09	12,11
38,11	12,18
38,14	12,16
38,16	12,27
38,19	12,27
38,21	12,39
38,24	12,39
38,26	12,55
38,29	12,56
38,31	12,75
38,33	12,74
38,36	12,95
38,38	12,98
38,41	13,27
38,43	13,31
38,46	18,67
38,48	23,89
38,51	29,22
38,53	34,40
38,55	39,68
38,58	44,76
38,60	49,99
38,63	49,99
38,65	49,99
38,68	49,99
38,70	49,99
38,73	49,99
38,75	49,99
38,77	49,99
38,80	49,99
38,82	49,99
38,85	49,99
38,87	49,99
38,90	49,99
38,92	49,99
38,94	49,99
38,97	49,99
38,99	49,99
39,02	49,99
39,04	49,99
39,07	49,99
39,09	49,99
39,12	49,99
39,14	49,99
39,16	49,99
39,19	49,99
39,21	49,99
39,24	49,99
39,26	49,99
39,29	49,99
39,31	49,99
39,34	49,99
39,36	49,99
39,38	49,99
39,41	49,99
39,43	49,99
39,46	49,99
39,48	49,99
39,51	49,99
39,53	49,99
39,56	49,99
39,58	49,99
39,60	49,99
39,63	49,99
39,65	49,99
39,68	49,99
39,70	49,99
39,73	49,99
39,75	49,99
39,78	49,99
39,80	49,99
39,82	49,99
39,85	49,99
39,87	49,99
39,90	49,99
39,92	49,99
39,95	49,99
39,97	49,99
39,99	49,99
40,02	49,99
40,04	49,99
40,07	49,99
40,09	49,99
40,12	49,99
40,14	49,99
40,17	49,99
40,19	49,99
40,21	49,99
40,24	49,99
40,26	49,99
40,29	49,99
40,31	49,99
40,34	49,99
40,36	49,99
40,39	49,99
40,41	49,99
40,43	49,99
40,46	49,99
40,48	49,99
40,51	49,99
40,53	49,99
40,56	49,99
40,58	49,99
40,61	49,99
40,63	49,99
40,65	49,99
40,68	49,99
40,70	49,99
40,73	49,99
40,75	49,99
40,78	49,99
40,80	49,99
40,83	49,99
40,85	49,99
40,87	49,99
40,90	49,99
40,92	49,99
40,95	49,99
40,97	49,99
41,00	49,99
41,02	49,99
41,05	49,99
41,07	49,99
41,09	49,99
41,12	49,99
41,14	49,99
41,17	49,99
41,19	49,99
41,22	49,99
41,24	49,99
41,26	49,99
41,29	49,99
41,31	49,99
41,34	49,99
41,36	49,99
41,39	49,99
41,41	49,99
41,44	49,99
41,46	49,99
41,48	49,99
41,51	49,99
41,53	49,99
41,56	49,99
41,58	49,99
41,61	49,99
41,63	49,99
41,66	49,99
41,68	49,99
41,70	49,99
41,73	49,99
41,75	49,99
41,78	49,99
41,80	49,99
41,83	49,99
41,85	49,99
41,88	49,99
41,90	49,99
41,92	49,99
41,95	49,99
41,97	49,99
42,00	49,99
42,02	49,99
42,05	49,99
42,07	49,99
42,10	49,99
42,12	49,99
42,14	49,99
42,17	49,99
42,19	49,99
42,22	49,99
42,24	49,99
42,27	49,99
42,29	49,99
42,31	49,99
42,34	49,99
42,36	49,99
42,39	49,99
42,41	49,99
42,44	49,99
42,46	49,99
42,49	49,99
42,51	49,99
42,53	49,99
42,56	49,99
42,58	49,99
42,61	49,99
