Voltage U1	Corriente IA
6,22	1,2756
6,25	1,4234
6,27	1,3243
6,30	1,4827
6,32	1,3737
6,34	1,5319
6,37	1,4284
6,39	1,5900
6,42	1,4759
6,44	1,6240
6,47	1,5011
6,49	1,6479
6,52	1,5146
6,54	1,5699
6,56	1,5259
6,59	1,5701
6,61	1,5134
6,64	1,5623
6,66	1,5183
6,69	1,5623
6,71	1,5904
6,73	1,5360
6,76	1,5709
6,78	1,5310
6,81	1,5503
6,83	1,4811
6,86	1,4920
6,88	1,4394
6,91	1,4459
6,93	1,3761
6,95	1,3664
6,98	1,3019
7,00	1,2976
7,03	1,2421
7,05	1,2276
7,08	1,1756
7,10	1,1700
7,13	1,1333
7,15	1,1314
7,17	1,0974
7,20	1,0990
7,22	1,0597
7,25	1,0581
7,27	1,0389
7,30	1,0361
7,32	1,0057
7,35	1,0140
7,37	0,9944
7,39	1,0097
7,42	0,9970
7,44	0,9950
7,47	0,9899
7,49	1,0133
7,52	1,0036
7,54	1,0123
7,57	1,0056
7,59	1,0223
7,61	1,0244
7,64	1,0340
7,66	1,0247
7,69	1,0339
7,71	1,0290
7,74	1,0407
7,76	1,0360
7,78	1,0467
7,81	1,0464
7,83	1,0430
7,86	1,0504
7,88	1,0679
7,91	1,0753
7,93	1,0810
7,96	1,0911
7,98	1,1023
8,00	1,1277
8,03	1,1313
8,05	1,1463
8,08	1,1510
8,10	1,1974
8,13	1,1999
8,15	1,2259
8,18	1,2354
8,20	1,2729
8,22	1,2671
8,25	1,3051
8,27	1,2836
8,30	1,3250
8,32	1,3167
8,35	1,3480
8,37	1,3360
8,40	1,3781
8,42	1,3750
8,44	1,4241
8,47	1,4177
8,49	1,4657
8,52	1,4659
8,54	1,5046
8,57	1,5060
8,59	1,5484
8,62	1,5333
8,64	1,5659
8,66	1,5593
8,69	1,6027
8,71	1,6236
8,74	1,6646
8,76	1,6650
8,79	1,7144
8,81	1,7424
8,84	1,7904
8,86	1,7923
8,88	1,8246
8,91	1,8360
8,93	1,8713
8,96	1,8793
8,98	1,9089
9,01	1,8964
9,03	1,9661
9,05	1,9356
9,08	1,9857
9,10	1,9511
9,13	2,0106
9,15	1,9477
9,18	2,0369
9,20	1,9567
9,23	2,0591
9,25	1,9784
9,27	2,0986
9,30	2,0180
9,32	2,1836
9,35	2,0921
9,37	2,2374
9,40	2,1567
9,42	2,3260
9,45	2,2351
9,47	2,3994
9,49	2,2893
9,52	2,4656
9,54	2,3659
9,57	2,5306
9,59	2,4219
9,62	2,5957
9,64	2,4910
9,67	2,6576
9,69	2,5456
9,71	2,7303
9,74	2,6291
9,76	2,7984
9,79	2,7053
9,81	2,8799
9,84	2,7966
9,86	2,9520
9,89	2,8540
9,91	3,0111
9,93	2,9521
9,96	3,1001
9,98	3,0340
10,01	3,1747
10,03	3,1460
10,06	3,2833
10,08	3,2544
10,10	3,3686
10,13	3,3557
10,15	3,4541
10,18	3,4396
10,20	3,4874
10,23	3,5304
10,25	3,5926
10,28	3,6403
10,30	3,6991
10,32	3,7753
10,35	3,8447
10,37	3,9499
10,40	3,9780
10,42	4,0879
10,45	4,1240
10,47	4,2157
10,50	4,2420
10,52	4,3406
10,54	4,3960
10,57	4,4850
10,59	4,5190
10,62	4,6117
10,64	4,6636
10,67	4,7650
10,69	4,8201
10,72	4,9036
10,74	4,9673
10,76	5,0616
10,79	5,1066
10,81	5,1859
10,84	5,2337
10,86	5,3183
10,89	5,3744
10,91	5,4611
10,94	5,5351
10,96	5,6413
10,98	5,7367
11,01	5,8500
11,03	5,9620
11,06	6,0810
11,08	6,1814
11,11	6,2841
11,13	6,4077
11,15	6,5294
11,18	6,6661
11,20	6,7670
11,23	6,9184
11,25	7,0584
11,28	7,2340
11,30	7,3463
11,33	7,5231
11,35	7,6217
11,37	7,7981
11,40	7,8496
11,42	7,9841
11,45	8,0019
11,47	8,1274
11,50	8,0874
11,52	8,1811
11,55	8,0973
11,57	8,1721
11,59	8,0393
11,62	8,0557
11,64	7,8737
11,67	7,8509
11,69	7,6017
11,72	7,5656
11,74	7,3131
11,77	7,2460
11,79	6,9767
11,81	6,8773
11,84	6,5990
11,86	6,4974
11,89	6,1883
11,91	6,0256
11,94	5,7350
11,96	5,5777
11,99	5,3134
12,01	5,1797
12,03	4,9581
12,06	4,8436
12,08	4,6693
12,11	4,5716
12,13	4,4314
12,16	4,3546
12,18	4,2241
12,21	4,1420
12,23	4,0383
12,25	3,9734
12,28	3,8797
12,30	3,8086
12,33	3,7347
12,35	3,6866
12,38	3,6267
12,40	3,5723
12,42	3,5161
12,45	3,4823
12,47	3,4581
12,50	3,4090
12,52	3,3593
12,55	3,3330
12,57	3,3011
12,60	3,2751
12,62	3,2447
12,64	3,2143
12,67	3,1967
12,69	3,1884
12,72	3,1757
12,74	3,1676
12,77	3,1693
12,79	3,1697
12,82	3,1691
12,84	3,1767
12,86	3,1886
12,89	3,1901
12,91	3,2010
12,94	3,2071
12,96	3,2344
12,99	3,2481
13,01	3,2676
13,04	3,2790
13,06	3,3151
13,08	3,3494
13,11	3,3874
13,13	3,3987
13,16	3,4446
13,18	3,4739
13,21	3,5221
13,23	3,5373
13,26	3,5696
13,28	3,5866
13,30	3,6376
13,33	3,6491
13,35	3,7000
13,38	3,7179
13,40	3,7746
13,43	3,7979
13,45	3,8614
13,47	3,8753
13,50	3,9427
13,52	3,9507
13,55	4,0094
13,57	4,0244
13,60	4,0841
13,62	4,0890
13,65	4,1564
13,67	4,1600
13,69	4,2206
13,72	4,2120
13,74	4,2686
13,77	4,2666
13,79	4,3397
13,82	4,3303
13,84	4,3946
13,87	4,4079
13,89	4,4824
13,91	4,5036
13,94	4,5826
13,96	4,6007
13,99	4,6970
14,01	4,7393
14,04	4,8311
14,06	4,8893
14,09	4,9800
14,11	5,0393
14,13	5,1157
14,16	5,1739
14,18	5,2516
14,21	5,2981
14,23	5,3681
14,26	5,4170
14,28	5,4891
14,31	5,5771
14,33	5,6449
14,35	5,7186
14,38	5,8026
14,40	5,8920
14,43	5,9777
14,45	6,0567
14,48	6,1057
14,50	6,1816
14,52	6,2383
14,55	6,3170
14,57	6,3733
14,60	6,4519
14,62	6,5086
14,65	6,6101
14,67	6,6794
14,70	6,7851
14,72	6,8491
14,74	6,9476
14,77	7,0090
14,79	7,1146
14,82	7,1594
14,84	7,2577
14,87	7,3004
14,89	7,4130
14,92	7,4823
14,94	7,5944
14,96	7,6510
14,99	7,7823
15,01	7,8521
15,04	7,9863
15,06	8,0390
15,09	8,1559
15,11	8,2014
15,14	8,3241
15,16	8,3664
15,18	8,4839
15,21	8,5224
15,23	8,6501
15,26	8,6949
15,28	8,8384
15,31	8,8967
15,33	9,0430
15,36	9,0974
15,38	9,2526
15,40	9,2976
15,43	9,4250
15,45	9,4654
15,48	9,6086
15,50	9,6664
15,53	9,8240
15,55	9,8940
15,57	10,0723
15,60	10,1703
15,62	10,3624
15,65	10,4667
15,67	10,6463
15,70	10,7623
15,72	10,9267
15,75	11,0250
15,77	11,2034
15,79	11,3200
15,82	11,5037
15,84	11,6529
15,87	11,8561
15,89	12,0521
15,92	12,2987
15,94	12,5246
15,97	12,7744
15,99	13,0254
16,01	13,2949
16,04	13,5137
16,06	13,7190
16,09	13,9521
16,11	14,1679
16,14	14,4111
16,16	14,5941
16,19	14,8099
16,21	15,0159
16,23	15,2856
16,26	15,4331
16,28	15,6396
16,31	15,7389
16,33	15,9001
16,36	15,9176
16,38	16,0174
16,41	15,9601
16,43	16,0223
16,45	15,8939
16,48	15,8914
16,50	15,7026
16,53	15,6463
16,55	15,3751
16,58	15,2376
16,60	14,8981
16,63	14,7219
16,65	14,3681
16,67	14,1904
16,70	13,8207
16,72	13,6451
16,75	13,2890
16,77	13,0940
16,80	12,7379
16,82	12,5137
16,84	12,1494
16,87	11,9256
16,89	11,5706
16,92	11,3550
16,94	11,0560
16,97	10,8803
16,99	10,6439
17,02	10,4884
17,04	10,2776
17,06	10,1380
17,09	9,9149
17,11	9,7494
17,14	9,4987
17,16	9,3054
17,19	9,0454
17,21	8,8506
17,24	8,5833
17,26	8,4494
17,28	8,2060
17,31	8,0949
17,33	7,8626
17,36	7,7551
17,38	7,5324
17,41	7,4563
17,43	7,2146
17,46	7,1603
17,48	6,9783
17,50	6,8934
17,53	6,7406
17,55	6,7027
17,58	6,5686
17,60	6,5530
17,63	6,4426
17,65	6,4020
17,68	6,3550
17,70	6,3320
17,72	6,2913
17,75	6,2733
17,77	6,2464
17,80	6,2346
17,82	6,2203
17,85	6,2061
17,87	6,1913
17,89	6,1670
17,92	6,1666
17,94	6,1570
17,97	6,1529
17,99	6,1367
18,02	6,1477
18,04	6,1471
18,07	6,1993
18,09	6,1933
18,11	6,2247
18,14	6,2390
18,16	6,2939
18,19	6,2987
18,21	6,3469
18,24	6,3406
18,26	6,3999
18,29	6,4103
18,31	6,4661
18,33	6,4751
18,36	6,5526
18,38	6,5780
18,41	6,6480
18,43	6,6707
18,46	6,7573
18,48	6,7840
18,51	6,8471
18,53	6,8710
18,55	6,9450
18,58	6,9791
18,60	7,0561
18,63	7,0831
18,65	7,1666
18,68	7,2356
18,70	7,3196
18,73	7,3647
18,75	7,4517
18,77	7,5140
18,80	7,6037
18,82	7,6403
18,85	7,7107
18,87	7,7634
18,90	7,8439
18,92	7,8914
18,94	7,9664
18,97	8,0226
18,99	8,1137
19,02	8,1840
19,04	8,2767
19,07	8,3539
19,09	8,4580
19,12	8,5166
19,14	8,6013
19,16	8,6776
19,19	8,7633
19,21	8,8281
19,24	8,9093
19,26	8,9853
19,29	9,1037
19,31	9,1976
19,34	9,3026
19,36	9,4010
19,38	9,5213
19,41	9,6314
19,43	9,7096
19,46	9,7924
19,48	9,8806
19,51	9,9721
19,53	10,0540
19,56	10,1477
19,58	10,2316
19,60	10,3613
19,63	10,4603
19,65	10,5859
19,68	10,6821
19,70	10,8139
19,73	10,8909
19,75	11,0113
19,78	11,0794
19,80	11,2036
19,82	11,2723
19,85	11,4029
19,87	11,4734
19,90	11,6243
19,92	11,7146
19,95	11,8791
19,97	11,9660
19,99	12,1474
20,02	12,2416
20,04	12,3991
20,07	12,4706
20,09	12,6276
20,12	12,7020
20,14	12,8666
20,17	12,9246
20,19	13,0783
20,21	13,1716
20,24	13,3746
20,26	13,4844
20,29	13,6737
20,31	13,7904
20,34	13,9914
20,36	14,0967
20,39	14,2924
20,41	14,3793
20,43	14,5663
20,46	14,6926
20,48	14,9043
20,51	15,0549
20,53	15,3099
20,56	15,4974
20,58	15,7801
20,61	16,0029
20,63	16,3020
20,65	16,5270
20,68	16,7887
20,70	16,9936
20,73	17,2600
20,75	17,3736
20,78	17,7504
20,80	17,8387
20,83	18,2274
20,85	18,3627
20,87	18,7946
20,90	18,9217
20,92	19,4534
20,95	19,4533
20,97	19,9673
21,00	19,9413
21,02	20,4619
21,05	20,4063
21,07	20,9220
21,09	20,8536
21,12	21,3503
21,14	21,4339
21,17	21,7484
21,19	21,7969
21,22	22,0899
21,24	22,0836
21,26	22,2903
21,29	22,2556
21,31	22,2700
21,34	22,3461
21,36	22,2821
21,39	22,3016
21,41	22,1746
21,44	22,1607
21,46	21,9581
21,48	21,8937
21,51	21,6546
21,53	21,5586
21,56	21,2723
21,58	21,1540
21,61	20,8870
21,63	20,7963
21,66	20,4893
21,68	20,3834
21,70	20,1001
21,73	19,9921
21,75	19,7071
21,78	19,5707
21,80	19,2641
21,83	19,1571
21,85	18,8546
21,88	18,6907
21,90	18,4384
21,92	18,3041
21,95	18,0490
21,97	17,8783
22,00	17,5879
22,02	17,3906
22,05	17,1160
22,07	16,8589
22,10	16,5484
22,12	16,2584
22,14	15,9503
22,17	15,6723
22,19	15,3700
22,22	15,1146
22,24	14,8426
22,27	14,5744
22,29	14,3201
22,31	14,0779
22,34	13,8357
22,36	13,6071
22,39	13,3623
22,41	13,1426
22,44	12,9543
22,46	12,7531
22,49	12,5676
22,51	12,4056
22,53	12,2639
22,56	12,1319
22,58	11,9926
22,61	11,8627
22,63	11,7479
22,66	11,6336
22,68	11,5236
22,71	11,4009
22,73	11,2896
22,75	11,1829
22,78	11,0701
22,80	10,9614
22,83	10,8734
22,85	10,7719
22,88	10,6904
22,90	10,6013
22,93	10,5414
22,95	10,4750
22,97	10,4273
23,00	10,3563
23,02	10,3291
23,05	10,2840
23,07	10,2687
23,10	10,2129
23,12	10,2133
23,15	10,1899
23,17	10,2214
23,19	10,1924
23,22	10,2211
23,24	10,2236
23,27	10,2697
23,29	10,2461
23,32	10,2899
23,34	10,3156
23,36	10,4926
23,39	10,4714
23,41	10,5293
23,44	10,5200
23,46	10,5703
23,49	10,5596
23,51	10,5307
23,54	10,2714
23,56	10,3676
23,58	10,2587
23,61	10,5054
23,63	10,5159
23,66	10,5414
23,68	10,4220
23,71	10,5420
23,73	10,4994
23,76	10,7263
23,78	10,5349
23,80	10,4773
23,83	10,3651
23,85	10,4771
23,88	10,4277
23,90	10,4706
23,93	10,3621
23,95	10,4329
23,98	10,5491
24,00	10,7209
24,02	10,8086
24,05	10,9379
24,07	10,9176
24,10	10,9164
24,12	10,8760
24,15	10,8790
24,17	10,8840
24,20	10,9133
24,22	10,9529
24,24	11,0319
24,27	11,1280
24,29	11,2193
24,32	11,3096
24,34	11,4114
24,37	11,5051
24,39	11,5937
24,42	11,6890
24,44	11,7831
24,46	11,8873
24,49	11,9829
24,51	12,0940
24,54	12,1974
24,56	12,3410
24,59	12,4533
24,61	12,5893
24,63	12,7026
24,66	12,8500
24,68	12,9436
24,71	13,0679
24,73	13,1496
24,76	13,2889
24,78	13,3821
24,81	13,5199
24,83	13,6233
24,85	13,8036
24,88	13,9367
24,90	14,1246
24,93	14,2600
24,95	14,4559
24,98	14,6084
25,00	14,7783
25,03	14,8894
25,05	15,0784
25,07	15,2037
25,10	15,3884
25,12	15,5071
25,15	15,6873
25,17	15,8341
25,20	16,0643
25,22	16,2170
25,25	16,4599
25,27	16,6359
25,29	16,8576
25,32	17,0083
25,34	17,2610
25,37	17,4227
25,39	17,6813
25,42	17,8430
25,44	18,1150
25,47	18,3459
25,49	18,6763
25,51	18,9234
25,54	19,2713
25,56	19,5427
25,59	19,9269
25,61	20,1521
25,64	20,4723
25,66	20,7143
25,68	21,0297
25,71	21,2817
25,73	21,6024
25,76	21,8459
25,78	22,2171
25,81	22,5090
25,83	22,8566
25,86	23,1539
25,88	23,4703
25,90	23,7377
25,93	23,9826
25,95	24,2061
25,98	24,4494
26,00	24,6333
26,03	24,7970
26,05	24,9694
26,08	25,1156
26,10	25,2970
26,12	25,4113
26,15	25,5313
26,17	25,6231
26,20	25,7549
26,22	25,7901
26,25	25,8589
26,27	25,8376
26,30	25,9064
26,32	25,8666
26,34	25,8940
26,37	25,7986
26,39	25,8121
26,42	25,7021
26,44	25,7279
26,47	25,5890
26,49	25,5810
26,52	25,4197
26,54	25,4194
26,56	25,2704
26,59	25,2540
26,61	25,0626
26,64	25,0141
26,66	24,8116
26,69	24,7703
26,71	24,5319
26,73	24,4231
26,76	24,1770
26,78	24,0641
26,81	23,8126
26,83	23,6847
26,86	23,4130
26,88	23,2879
26,91	23,0347
26,93	22,8643
26,95	22,5861
26,98	22,3796
27,00	22,0889
27,03	21,8577
27,05	21,5250
27,08	21,2526
27,10	20,9393
27,13	20,6531
27,15	20,3926
27,17	20,1546
27,20	19,8976
27,22	19,6716
27,25	19,4289
27,27	19,2180
27,30	19,0149
27,32	18,7724
27,35	18,5306
27,37	18,3147
27,39	18,0923
27,42	17,8979
27,44	17,6839
27,47	17,5083
27,49	17,3299
27,52	17,1864
27,54	16,9969
27,57	16,8291
27,59	16,6474
27,61	16,4933
27,64	16,2904
27,66	16,0971
27,69	15,8843
27,71	15,7041
27,74	15,5306
27,76	15,3553
27,78	15,2013
27,81	15,0740
27,83	14,8880
27,86	14,8253
27,88	14,6684
27,91	14,6391
27,93	14,4973
27,96	14,4471
27,98	14,2933
28,00	14,3309
28,03	14,1529
28,05	14,1909
28,08	14,0139
28,10	14,0659
28,13	13,9344
28,15	13,9991
28,18	13,8671
28,20	13,9230
28,22	13,8034
28,25	13,8586
28,27	13,7590
28,30	13,8049
28,32	13,7193
28,35	13,7754
28,37	13,7006
28,40	13,7556
28,42	13,6960
28,44	13,7161
28,47	13,7013
28,49	13,7246
28,52	13,7357
28,54	13,7750
28,57	13,7906
28,59	13,8440
28,62	13,9201
28,64	13,9527
28,66	14,0289
28,69	14,0564
28,71	14,1309
28,74	14,1770
28,76	14,2531
28,79	14,2830
28,81	14,3709
28,84	14,4187
28,86	14,4927
28,88	14,5473
28,91	14,6386
28,93	14,6989
28,96	14,7973
28,98	14,8593
29,01	14,9399
29,03	15,0173
29,05	15,1160
29,08	15,1739
29,10	15,2770
29,13	15,3603
29,15	15,4663
29,18	15,5537
29,20	15,6730
29,23	15,7784
29,25	15,9111
29,27	16,0131
29,30	16,1311
29,32	16,2286
29,35	16,3694
29,37	16,4737
29,40	16,5961
29,42	16,7261
29,45	16,8666
29,47	16,9993
29,49	17,1324
29,52	17,2727
29,54	17,4307
29,57	17,5729
29,59	17,7071
29,62	17,8704
29,64	17,9976
29,67	18,1503
29,69	18,2754
29,71	18,4184
29,74	18,5513
29,76	18,7196
29,79	18,8301
29,81	19,0269
29,84	19,1907
29,86	19,3993
29,89	19,5591
29,91	19,7791
29,93	19,9293
29,96	20,1547
29,98	20,2933
30,01	20,5081
30,03	20,6699
30,06	20,9096
30,08	21,0849
30,10	21,3390
30,13	21,5261
30,15	21,8180
30,18	22,0420
30,20	22,3337
30,23	22,5587
30,25	22,8329
30,28	23,0421
30,30	23,3480
30,32	23,5703
30,35	23,8683
30,37	24,0987
30,40	24,4151
30,42	24,6937
30,45	25,0703
30,47	25,3501
30,50	25,7283
30,52	26,0223
30,54	26,4279
30,57	26,7063
30,59	27,0607
30,62	27,3326
30,64	27,6951
30,67	27,9799
30,69	28,3474
30,72	28,6186
30,74	28,9901
30,76	29,3187
30,79	29,6984
30,81	29,9969
30,84	30,3530
30,86	30,4937
30,89	30,8929
30,91	31,0249
30,94	31,4011
30,96	31,5027
30,98	31,8594
31,01	31,9143
31,03	32,3971
31,06	32,3931
31,08	32,8529
31,11	32,8037
31,13	33,2356
31,15	33,1939
31,18	33,6357
31,20	33,5231
31,23	33,8964
31,25	33,7771
31,28	34,1479
31,30	34,0197
31,33	34,3349
31,35	34,1760
31,37	34,5043
31,40	34,3516
31,42	34,6301
31,45	34,4567
31,47	34,6971
31,50	34,5293
31,52	34,7304
31,55	34,5496
31,57	34,6897
31,59	34,4950
31,62	34,5707
31,64	34,3613
31,67	34,4000
31,69	34,1913
31,72	34,1506
31,74	33,9334
31,77	33,8489
31,79	33,6743
31,81	33,5633
31,84	33,3433
31,86	33,1934
31,89	33,0023
31,91	32,8189
31,94	32,6400
31,96	32,3816
31,99	32,1721
32,01	31,9143
32,03	31,7176
32,06	31,4399
32,08	31,2117
32,11	30,9590
32,13	30,7776
32,16	30,5416
32,18	30,3699
32,20	30,1127
32,23	29,9300
32,25	29,7047
32,28	29,4813
32,30	29,2179
32,33	28,9639
32,35	28,7020
32,38	28,4397
32,40	28,1687
32,42	27,9530
32,45	27,7140
32,47	27,5029
32,50	27,2933
32,52	27,0636
32,55	26,8449
32,57	26,6497
32,60	26,3997
32,62	26,1526
32,64	25,9021
32,67	25,6599
32,69	25,4424
32,72	25,2433
32,74	25,0556
32,77	24,8759
32,79	24,7293
32,82	24,5603
32,84	24,4119
32,86	24,2323
32,89	24,0840
32,91	23,8863
32,94	23,7290
32,96	23,5393
32,99	23,4209
33,01	23,2543
33,04	23,1690
33,06	23,0097
33,08	22,9481
33,11	22,8331
33,13	22,7846
33,16	22,6523
33,18	22,6096
33,21	22,4650
33,23	22,4356
33,26	22,2970
33,28	22,2461
33,30	22,1306
33,33	22,1096
33,35	22,0114
33,38	22,0167
33,40	21,9199
33,43	21,9367
33,45	21,8663
33,47	21,8767
33,50	21,8079
33,52	21,8153
33,55	21,7479
33,57	21,7800
33,60	21,7344
33,62	21,7707
33,65	21,7304
33,67	21,7783
33,69	21,7589
33,72	21,8259
33,74	21,8061
33,77	21,8543
33,79	21,8536
33,82	21,9210
33,84	21,9344
33,87	22,0033
33,89	22,0191
33,91	22,1089
33,94	22,1484
33,96	22,2267
33,99	22,2681
34,01	22,3397
34,04	22,3830
34,06	22,4657
34,09	22,5097
34,11	22,6091
34,13	22,6700
34,16	22,7669
34,18	22,8621
34,21	22,9790
34,23	23,0833
34,26	23,2774
34,28	23,2710
34,31	23,4717
34,33	23,5134
34,35	23,7094
34,38	23,7400
34,40	23,9536
34,43	23,9270
34,45	24,2569
34,48	24,2480
34,50	24,5569
34,52	24,5519
34,55	24,8863
34,57	24,8547
34,60	25,1690
34,62	25,1396
34,65	25,4650
34,67	25,4526
34,70	25,7723
34,72	25,7576
34,74	26,1147
34,77	26,1487
34,79	26,5126
34,82	26,5610
34,84	26,9320
34,87	27,0170
34,89	27,3670
34,92	27,4280
34,94	27,7781
34,96	27,8693
34,99	28,2059
35,01	28,3286
35,04	28,6816
35,06	28,8679
35,09	29,2387
35,11	29,4624
35,14	29,8569
35,16	30,1277
35,18	30,4981
35,21	30,7379
35,23	31,0457
35,26	31,3523
35,28	31,6433
35,31	31,9521
35,33	32,2234
35,36	32,5720
35,38	32,8760
35,40	33,3106
35,43	33,5956
35,45	34,0789
35,48	34,3441
35,50	34,8034
35,53	35,0180
35,55	35,5371
35,57	35,7449
35,60	36,2550
35,62	36,4291
35,65	36,9804
35,67	37,1926
35,70	37,7873
35,72	37,9470
35,75	38,4501
35,77	38,7286
35,79	39,2301
35,82	39,4330
35,84	39,8784
35,87	40,1006
35,89	40,5539
35,92	40,8580
35,94	41,1863
35,97	41,4650
35,99	41,8130
36,01	42,1767
36,04	42,5254
36,06	42,8733
36,09	43,1811
36,11	43,5366
36,14	43,8359
36,16	44,1567
36,19	44,3783
36,21	44,6450
36,23	44,8567
36,26	45,1570
36,28	45,3227
36,31	45,6104
36,33	45,7847
36,36	46,0854
36,38	46,2369
36,41	46,4729
36,43	46,5560
36,45	46,7817
36,48	46,8457
36,50	47,0609
36,53	47,0673
36,55	47,2634
36,58	47,2779
36,60	47,4673
36,62	47,4609
36,65	47,6411
36,67	47,5993
36,70	47,7787
36,72	47,7419
36,75	47,9209
36,77	47,8377
36,80	47,9699
36,82	47,8829
36,84	47,9690
36,87	47,8764
36,89	47,9154
36,92	47,7650
36,94	47,8357
36,97	47,6817
36,99	47,6901
37,02	47,5491
37,04	47,5490
37,06	47,4217
37,09	47,3796
37,11	47,2371
37,14	47,2097
37,16	47,0624
37,19	47,0204
37,21	46,8166
37,24	46,7451
37,26	46,5997
37,28	46,4974
37,31	46,3227
37,33	46,2210
37,36	46,0537
37,38	45,9739
37,41	45,8007
37,43	45,7074
37,46	45,5601
37,48	45,4907
37,50	45,3363
37,53	45,2529
37,55	45,1214
37,58	45,0231
37,60	44,8994
37,63	44,7666
37,65	44,6053
37,68	44,4784
37,70	44,3384
37,72	44,2000
37,75	44,0946
37,77	43,9519
37,80	43,8957
37,82	43,7704
37,85	43,7407
37,87	43,6009
